step	reward	x	action	sigma	score	terminated	truncated
55	15.000000	-0.424012	[-0.42401212453842163]	1.477824	404.000000	0	0
56	0.000000	-0.500000	[-0.5]	1.477824	404.000000	0	0
57	0.000000	-0.500000	[-0.5]	1.477824	404.000000	0	0
58	36.000000	-0.500000	[-0.5]	1.477824	440.000000	0	0
59	0.000000	-0.500000	[-0.5]	1.477824	440.000000	0	0
60	1.000000	-0.500000	[-0.5]	1.477824	441.000000	0	0
61	3.000000	-0.500000	[-0.5]	1.477824	444.000000	0	0
62	16.000000	-0.500000	[-0.5]	1.477824	460.000000	0	0
63	3.000000	-0.296004	[-0.2960042953491211]	1.477824	463.000000	0	0
64	0.000000	-0.500000	[-0.5]	1.477824	463.000000	0	0
65	25.000000	-0.500000	[-0.5]	1.477824	488.000000	0	0
66	0.000000	-0.500000	[-0.5]	1.477824	488.000000	0	0
67	0.000000	-0.500000	[-0.5]	1.477824	488.000000	0	0
68	64.000000	-0.468919	[-0.4689188301563263]	1.477824	552.000000	0	0
69	16.000000	-0.500000	[-0.5]	1.477824	568.000000	0	0
70	0.000000	0.500000	[0.5]	1.477824	568.000000	0	0
71	36.000000	-0.305262	[-0.30526161193847656]	1.477824	604.000000	0	0
72	0.000000	-0.500000	[-0.5]	1.477824	604.000000	0	0
73	15.000000	-0.500000	[-0.5]	1.477824	619.000000	0	0
74	22.000000	-0.336436	[-0.33643603324890137]	1.477824	641.000000	0	0
75	10.000000	-0.500000	[-0.5]	1.477824	651.000000	0	0
76	0.000000	-0.243226	[-0.24322611093521118]	1.477824	651.000000	0	0
77	0.000000	-0.500000	[-0.5]	1.477824	651.000000	0	0
78	55.000000	-0.500000	[-0.5]	1.477824	706.000000	0	0
79	31.000000	-0.500000	[-0.5]	1.477824	737.000000	0	0
80	0.000000	0.500000	[0.5]	1.477824	737.000000	0	0
81	0.000000	-0.296977	[-0.2969767451286316]	1.477824	737.000000	0	0
82	15.000000	-0.500000	[-0.5]	1.477824	752.000000	0	0
83	0.000000	-0.500000	[-0.5]	1.477824	752.000000	0	0
84	0.000000	-0.500000	[-0.5]	1.477824	752.000000	0	0
85	16.000000	0.500000	[0.5]	1.477824	768.000000	0	0
86	0.000000	0.409505	[0.4095051884651184]	1.477824	768.000000	0	0
87	6.000000	-0.500000	[-0.5]	1.477824	774.000000	0	0
88	0.000000	-0.500000	[-0.5]	1.477824	774.000000	0	0
89	0.000000	-0.500000	[-0.5]	1.477824	774.000000	0	0
90	10.000000	0.427472	[0.42747241258621216]	1.477824	784.000000	0	0
91	1.000000	-0.500000	[-0.5]	1.477824	785.000000	0	0
92	3.000000	-0.500000	[-0.5]	1.477824	788.000000	0	0
93	6.000000	-0.077872	[-0.07787150144577026]	1.477824	794.000000	0	0
94	0.000000	-0.500000	[-0.5]	1.477824	794.000000	0	0
95	46.000000	-0.500000	[-0.5]	1.477824	840.000000	0	0
96	0.000000	-0.500000	[-0.5]	1.477824	840.000000	0	0
97	0.000000	-0.500000	[-0.5]	1.477824	840.000000	0	0
98	6.000000	-0.500000	[-0.5]	1.477824	846.000000	0	0
99	0.000000	-0.500000	[-0.5]	1.477824	846.000000	0	0
100	10.000000	-0.500000	[-0.5]	1.477824	856.000000	0	0
101	15.000000	-0.500000	[-0.5]	1.477824	871.000000	0	0
102	3.000000	-0.500000	[-0.5]	1.477824	874.000000	0	0
103	0.000000	0.500000	[0.5]	1.477824	874.000000	0	0
104	0.000000	0.500000	[0.5]	1.477824	874.000000	0	0
105	0.000000	-0.289763	[-0.2897627353668213]	1.477824	874.000000	0	0
106	1.000000	0.500000	[0.5]	1.477824	875.000000	0	0
107	0.000000	-0.500000	[-0.5]	1.477824	875.000000	0	0
108	9.000000	0.258053	[0.25805264711380005]	1.477824	884.000000	0	0
109	10.000000	0.500000	[0.5]	1.477824	894.000000	0	0
110	36.000000	-0.500000	[-0.5]	1.477824	930.000000	0	0
111	0.000000	-0.500000	[-0.5]	1.477824	930.000000	0	0
112	0.000000	0.500000	[0.5]	1.477824	930.000000	0	0
113	0.000000	0.188100	[0.18809956312179565]	1.477824	930.000000	0	0
114	68.000000	0.500000	[0.5]	1.477824	998.000000	0	0
115	24.000000	0.500000	[0.5]	1.477824	1022.000000	0	0
116	0.000000	-0.500000	[-0.5]	1.477824	1022.000000	0	0
117	0.000000	0.413643	[0.413642942905426]	1.477824	1022.000000	0	0
118	0.000000	0.478868	[0.4788678288459778]	1.477824	1022.000000	0	0
119	0.000000	-0.500000	[-0.5]	1.477824	1022.000000	0	0
120	1.000000	-0.500000	[-0.5]	1.477824	1023.000000	0	0
121	0.000000	-0.500000	[-0.5]	1.477824	1023.000000	0	0
122	3.000000	-0.500000	[-0.5]	1.477824	1026.000000	0	0
123	15.000000	-0.500000	[-0.5]	1.477824	1041.000000	0	0
124	0.000000	-0.500000	[-0.5]	1.477824	1041.000000	0	0
125	0.000000	-0.500000	[-0.5]	1.477824	1041.000000	0	0
126	15.000000	0.178426	[0.17842572927474976]	1.477824	1056.000000	0	0
127	25.000000	-0.500000	[-0.5]	1.477824	1081.000000	0	0
128	0.000000	-0.500000	[-0.5]	1.477824	1081.000000	0	0
129	0.000000	-0.500000	[-0.5]	1.477824	1081.000000	0	0
130	74.000000	-0.500000	[-0.5]	1.477824	1155.000000	0	0
131	10.000000	-0.500000	[-0.5]	1.477824	1165.000000	0	0
132	81.000000	0.500000	[0.5]	1.477824	1246.000000	0	0
133	0.000000	0.500000	[0.5]	1.477824	1246.000000	0	0
134	22.000000	0.500000	[0.5]	1.477824	1268.000000	0	0
135	36.000000	-0.500000	[-0.5]	1.477824	1304.000000	0	0
136	15.000000	-0.165746	[-0.16574585437774658]	1.477824	1319.000000	0	0
137	0.000000	-0.258797	[-0.25879746675491333]	1.477824	1319.000000	0	0
138	0.000000	-0.500000	[-0.5]	1.477824	1319.000000	0	0
139	0.000000	0.009265	[0.009264945983886719]	1.477824	1319.000000	0	0
140	8.000000	-0.500000	[-0.5]	1.477824	1327.000000	0	0
141	6.000000	-0.500000	[-0.5]	1.477824	1333.000000	0	0
142	10.000000	-0.500000	[-0.5]	1.477824	1343.000000	0	0
143	0.000000	-0.104127	[-0.10412704944610596]	1.477824	1343.000000	0	0
144	36.000000	-0.500000	[-0.5]	1.477824	1379.000000	0	0
145	80.000000	-0.500000	[-0.5]	1.477824	1459.000000	0	0
146	0.000000	-0.500000	[-0.5]	1.477824	1459.000000	0	0
147	0.000000	0.347660	[0.34766000509262085]	1.477824	1459.000000	0	0
148	0.000000	0.443033	[0.4430326819419861]	1.477824	1459.000000	0	0
149	64.000000	0.097675	[0.09767502546310425]	1.477824	1523.000000	0	0
150	0.000000	-0.500000	[-0.5]	1.477824	1523.000000	0	0
151	0.000000	0.377736	[0.37773603200912476]	1.477824	1523.000000	0	0
152	16.000000	-0.500000	[-0.5]	1.477824	1539.000000	0	0
153	0.000000	-0.500000	[-0.5]	1.477824	1539.000000	0	0
154	4.000000	-0.500000	[-0.5]	1.477824	1543.000000	0	0
155	52.000000	-0.020544	[-0.02054417133331299]	1.477824	1595.000000	0	0
156	0.000000	-0.500000	[-0.5]	1.477824	1595.000000	0	0
157	0.000000	-0.500000	[-0.5]	1.477824	1595.000000	0	0
158	0.000000	0.420000	[0.4200001358985901]	1.477824	1595.000000	0	0
159	6.000000	-0.071695	[-0.07169467210769653]	1.477824	1601.000000	0	0
160	0.000000	-0.500000	[-0.5]	1.477824	1601.000000	0	0
161	0.000000	-0.500000	[-0.5]	1.477824	1601.000000	0	0
162	0.000000	0.026200	[0.026199817657470703]	1.477824	1601.000000	0	0
163	0.000000	-0.500000	[-0.5]	1.477824	1601.000000	0	0
164	15.000000	-0.500000	[-0.5]	1.477824	1616.000000	0	0
165	0.000000	-0.384908	[-0.3849078416824341]	1.477824	1616.000000	0	0
166	6.000000	-0.500000	[-0.5]	1.477824	1622.000000	0	0
167	13.000000	0.500000	[0.5]	1.477824	1635.000000	0	0
168	0.000000	-0.500000	[-0.5]	1.477824	1635.000000	0	0
169	0.000000	-0.500000	[-0.5]	1.477824	1635.000000	0	0
170	1.000000	-0.500000	[-0.5]	1.477824	1636.000000	0	0
171	3.000000	-0.500000	[-0.5]	1.477824	1639.000000	0	0
172	3.000000	-0.500000	[-0.5]	1.477824	1642.000000	0	0
173	0.000000	-0.500000	[-0.5]	1.477824	1642.000000	0	0
174	25.000000	-0.500000	[-0.5]	1.477824	1667.000000	0	0
175	6.000000	-0.500000	[-0.5]	1.477824	1673.000000	0	0
176	0.000000	-0.500000	[-0.5]	1.477824	1673.000000	0	0
177	36.000000	0.349455	[0.34945493936538696]	1.477824	1709.000000	0	0
178	19.000000	-0.500000	[-0.5]	1.477824	1728.000000	0	0
179	0.000000	-0.500000	[-0.5]	1.477824	1728.000000	0	0
180	0.000000	-0.189215	[-0.1892147660255432]	1.477824	1728.000000	0	0
181	6.000000	-0.500000	[-0.5]	1.477824	1734.000000	0	0
182	0.000000	-0.500000	[-0.5]	1.477824	1734.000000	0	0
183	15.000000	-0.500000	[-0.5]	1.477824	1749.000000	0	0
184	0.000000	-0.500000	[-0.5]	1.477824	1749.000000	0	0
185	0.000000	-0.500000	[-0.5]	1.477824	1749.000000	0	0
186	55.000000	-0.500000	[-0.5]	1.477824	1804.000000	0	0
187	25.000000	-0.500000	[-0.5]	1.477824	1829.000000	0	0
188	0.000000	-0.500000	[-0.5]	1.477824	1829.000000	0	0
189	0.000000	0.500000	[0.5]	1.477824	1829.000000	0	0
190	74.000000	-0.500000	[-0.5]	1.477824	1903.000000	0	0
191	36.000000	-0.500000	[-0.5]	1.477824	1939.000000	0	0
192	0.000000	-0.500000	[-0.5]	1.477824	1939.000000	0	0
193	15.000000	-0.500000	[-0.5]	1.477824	1954.000000	0	0
194	0.000000	-0.500000	[-0.5]	1.477824	1954.000000	0	0
195	15.000000	-0.500000	[-0.5]	1.477824	1969.000000	0	0
196	0.000000	-0.044172	[-0.04417157173156738]	1.477824	1969.000000	0	0
197	15.000000	-0.500000	[-0.5]	1.477824	1984.000000	0	0
198	21.000000	-0.301943	[-0.30194348096847534]	1.477824	2005.000000	0	0
199	0.000000	-0.500000	[-0.5]	1.477824	2005.000000	0	0
200	0.000000	0.386148	[0.3861483931541443]	1.477824	2005.000000	0	0
201	0.000000	-0.500000	[-0.5]	1.477824	2005.000000	0	0
202	16.000000	-0.500000	[-0.5]	1.477824	2021.000000	0	0
203	0.000000	0.500000	[0.5]	1.477824	2021.000000	0	0
204	16.000000	0.500000	[0.5]	1.477824	2037.000000	0	0
205	0.000000	-0.166897	[-0.16689664125442505]	1.477824	2037.000000	0	0
206	0.000000	-0.500000	[-0.5]	1.477824	2037.000000	0	0
207	25.000000	-0.500000	[-0.5]	1.477824	2062.000000	0	0
208	0.000000	-0.500000	[-0.5]	1.477824	2062.000000	0	0
209	-500.000000	-0.500000	[-0.5]	1.477824	2062.000000	1	0
