step	reward	x	action	sigma	score	terminated	truncated
63	13.000000	0.500000	[0.5]	1.697366	500.000000	0	0
64	15.000000	0.500000	[0.5]	1.697366	515.000000	0	0
65	9.000000	0.500000	[0.5]	1.697366	524.000000	0	0
66	0.000000	0.498710	[0.498710036277771]	1.697366	524.000000	0	0
67	1.000000	0.441305	[0.44130516052246094]	1.697366	525.000000	0	0
68	36.000000	0.500000	[0.5]	1.697366	561.000000	0	0
69	0.000000	0.222366	[0.22236597537994385]	1.697366	561.000000	0	0
70	3.000000	0.500000	[0.5]	1.697366	564.000000	0	0
71	0.000000	0.500000	[0.5]	1.697366	564.000000	0	0
72	0.000000	-0.500000	[-0.5]	1.697366	564.000000	0	0
73	6.000000	0.500000	[0.5]	1.697366	570.000000	0	0
74	1.000000	0.500000	[0.5]	1.697366	571.000000	0	0
75	0.000000	-0.017905	[-0.017905354499816895]	1.697366	571.000000	0	0
76	55.000000	0.500000	[0.5]	1.697366	626.000000	0	0
77	28.000000	0.172632	[0.17263174057006836]	1.697366	654.000000	0	0
78	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
79	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
80	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
81	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
82	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
83	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
84	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
85	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
86	0.000000	0.500000	[0.5]	1.697366	654.000000	0	0
87	31.000000	0.500000	[0.5]	1.697366	685.000000	0	0
88	0.000000	0.379146	[0.37914586067199707]	1.697366	685.000000	0	0
89	0.000000	0.500000	[0.5]	1.697366	685.000000	0	0
90	10.000000	0.500000	[0.5]	1.697366	695.000000	0	0
91	98.000000	0.500000	[0.5]	1.697366	793.000000	0	0
92	31.000000	0.500000	[0.5]	1.697366	824.000000	0	0
93	44.000000	0.500000	[0.5]	1.697366	868.000000	0	0
94	0.000000	0.500000	[0.5]	1.697366	868.000000	0	0
95	0.000000	-0.500000	[-0.5]	1.697366	868.000000	0	0
96	0.000000	0.500000	[0.5]	1.697366	868.000000	0	0
97	1.000000	0.500000	[0.5]	1.697366	869.000000	0	0
98	0.000000	0.500000	[0.5]	1.697366	869.000000	0	0
99	0.000000	0.500000	[0.5]	1.697366	869.000000	0	0
100	9.000000	0.200687	[0.20068681240081787]	1.697366	878.000000	0	0
101	11.000000	0.500000	[0.5]	1.697366	889.000000	0	0
102	3.000000	0.500000	[0.5]	1.697366	892.000000	0	0
103	0.000000	0.500000	[0.5]	1.697366	892.000000	0	0
104	3.000000	0.500000	[0.5]	1.697366	895.000000	0	0
105	6.000000	0.500000	[0.5]	1.697366	901.000000	0	0
106	7.000000	0.500000	[0.5]	1.697366	908.000000	0	0
107	0.000000	0.500000	[0.5]	1.697366	908.000000	0	0
108	36.000000	0.500000	[0.5]	1.697366	944.000000	0	0
109	46.000000	0.500000	[0.5]	1.697366	990.000000	0	0
110	9.000000	-0.322744	[-0.32274413108825684]	1.697366	999.000000	0	0
111	0.000000	-0.500000	[-0.5]	1.697366	999.000000	0	0
112	0.000000	0.500000	[0.5]	1.697366	999.000000	0	0
113	0.000000	0.500000	[0.5]	1.697366	999.000000	0	0
114	109.000000	0.500000	[0.5]	1.697366	1108.000000	0	0
115	15.000000	0.500000	[0.5]	1.697366	1123.000000	0	0
116	16.000000	-0.500000	[-0.5]	1.697366	1139.000000	0	0
117	0.000000	0.500000	[0.5]	1.697366	1139.000000	0	0
118	0.000000	0.500000	[0.5]	1.697366	1139.000000	0	0
119	0.000000	0.500000	[0.5]	1.697366	1139.000000	0	0
120	0.000000	0.500000	[0.5]	1.697366	1139.000000	0	0
121	0.000000	-0.347925	[-0.34792518615722656]	1.697366	1139.000000	0	0
122	0.000000	0.500000	[0.5]	1.697366	1139.000000	0	0
123	0.000000	0.500000	[0.5]	1.697366	1139.000000	0	0
124	3.000000	0.500000	[0.5]	1.697366	1142.000000	0	0
125	16.000000	0.273249	[0.2732487916946411]	1.697366	1158.000000	0	0
126	25.000000	0.500000	[0.5]	1.697366	1183.000000	0	0
127	0.000000	-0.091659	[-0.0916593074798584]	1.697366	1183.000000	0	0
128	0.000000	0.500000	[0.5]	1.697366	1183.000000	0	0
129	0.000000	0.500000	[0.5]	1.697366	1183.000000	0	0
130	6.000000	-0.500000	[-0.5]	1.697366	1189.000000	0	0
131	36.000000	0.500000	[0.5]	1.697366	1225.000000	0	0
132	0.000000	0.500000	[0.5]	1.697366	1225.000000	0	0
133	0.000000	0.500000	[0.5]	1.697366	1225.000000	0	0
134	0.000000	0.500000	[0.5]	1.697366	1225.000000	0	0
135	10.000000	0.500000	[0.5]	1.697366	1235.000000	0	0
136	0.000000	0.500000	[0.5]	1.697366	1235.000000	0	0
137	0.000000	0.500000	[0.5]	1.697366	1235.000000	0	0
138	0.000000	0.500000	[0.5]	1.697366	1235.000000	0	0
139	25.000000	0.500000	[0.5]	1.697366	1260.000000	0	0
140	19.000000	-0.500000	[-0.5]	1.697366	1279.000000	0	0
141	0.000000	0.202262	[0.20226216316223145]	1.697366	1279.000000	0	0
142	0.000000	0.500000	[0.5]	1.697366	1279.000000	0	0
143	0.000000	0.500000	[0.5]	1.697366	1279.000000	0	0
144	3.000000	0.500000	[0.5]	1.697366	1282.000000	0	0
145	0.000000	0.068741	[0.0687408447265625]	1.697366	1282.000000	0	0
146	1.000000	0.237175	[0.23717498779296875]	1.697366	1283.000000	0	0
147	36.000000	0.500000	[0.5]	1.697366	1319.000000	0	0
148	0.000000	0.500000	[0.5]	1.697366	1319.000000	0	0
149	9.000000	0.500000	[0.5]	1.697366	1328.000000	0	0
150	0.000000	0.500000	[0.5]	1.697366	1328.000000	0	0
151	-500.000000	0.500000	[0.5]	1.697366	1328.000000	1	0
