step	reward	x	action	sigma	score	terminated	truncated
89	0.000000	0.500000	[0.5]	2.515495	698.000000	0	0
90	25.000000	0.500000	[0.5]	2.515495	723.000000	0	0
91	6.000000	0.500000	[0.5]	2.515495	729.000000	0	0
92	0.000000	0.500000	[0.5]	2.515495	729.000000	0	0
93	10.000000	0.500000	[0.5]	2.515495	739.000000	0	0
94	64.000000	0.500000	[0.5]	2.515495	803.000000	0	0
95	15.000000	0.500000	[0.5]	2.515495	818.000000	0	0
96	0.000000	0.500000	[0.5]	2.515495	818.000000	0	0
97	16.000000	0.500000	[0.5]	2.515495	834.000000	0	0
98	15.000000	0.500000	[0.5]	2.515495	849.000000	0	0
99	21.000000	0.500000	[0.5]	2.515495	870.000000	0	0
100	110.000000	0.500000	[0.5]	2.515495	980.000000	0	0
101	0.000000	0.500000	[0.5]	2.515495	980.000000	0	0
102	0.000000	0.500000	[0.5]	2.515495	980.000000	0	0
103	0.000000	0.500000	[0.5]	2.515495	980.000000	0	0
104	0.000000	0.500000	[0.5]	2.515495	980.000000	0	0
105	0.000000	0.500000	[0.5]	2.515495	980.000000	0	0
106	15.000000	0.500000	[0.5]	2.515495	995.000000	0	0
107	6.000000	0.500000	[0.5]	2.515495	1001.000000	0	0
108	1.000000	0.500000	[0.5]	2.515495	1002.000000	0	0
109	3.000000	0.500000	[0.5]	2.515495	1005.000000	0	0
110	0.000000	0.500000	[0.5]	2.515495	1005.000000	0	0
111	0.000000	0.500000	[0.5]	2.515495	1005.000000	0	0
112	34.000000	0.500000	[0.5]	2.515495	1039.000000	0	0
113	0.000000	0.500000	[0.5]	2.515495	1039.000000	0	0
114	0.000000	0.500000	[0.5]	2.515495	1039.000000	0	0
115	21.000000	0.500000	[0.5]	2.515495	1060.000000	0	0
116	15.000000	0.500000	[0.5]	2.515495	1075.000000	0	0
117	0.000000	0.500000	[0.5]	2.515495	1075.000000	0	0
118	0.000000	0.500000	[0.5]	2.515495	1075.000000	0	0
119	0.000000	0.500000	[0.5]	2.515495	1075.000000	0	0
120	10.000000	0.500000	[0.5]	2.515495	1085.000000	0	0
121	46.000000	0.500000	[0.5]	2.515495	1131.000000	0	0
122	0.000000	0.500000	[0.5]	2.515495	1131.000000	0	0
123	15.000000	0.500000	[0.5]	2.515495	1146.000000	0	0
124	0.000000	0.500000	[0.5]	2.515495	1146.000000	0	0
125	0.000000	0.500000	[0.5]	2.515495	1146.000000	0	0
126	10.000000	0.500000	[0.5]	2.515495	1156.000000	0	0
127	0.000000	0.500000	[0.5]	2.515495	1156.000000	0	0
128	36.000000	0.500000	[0.5]	2.515495	1192.000000	0	0
129	0.000000	0.500000	[0.5]	2.515495	1192.000000	0	0
130	28.000000	0.500000	[0.5]	2.515495	1220.000000	0	0
131	11.000000	0.500000	[0.5]	2.515495	1231.000000	0	0
132	0.000000	0.500000	[0.5]	2.515495	1231.000000	0	0
133	3.000000	0.500000	[0.5]	2.515495	1234.000000	0	0
134	6.000000	0.500000	[0.5]	2.515495	1240.000000	0	0
135	0.000000	0.500000	[0.5]	2.515495	1240.000000	0	0
136	16.000000	0.500000	[0.5]	2.515495	1256.000000	0	0
137	15.000000	0.500000	[0.5]	2.515495	1271.000000	0	0
138	4.000000	0.500000	[0.5]	2.515495	1275.000000	0	0
139	16.000000	0.500000	[0.5]	2.515495	1291.000000	0	0
140	0.000000	0.500000	[0.5]	2.515495	1291.000000	0	0
141	0.000000	0.500000	[0.5]	2.515495	1291.000000	0	0
142	0.000000	0.500000	[0.5]	2.515495	1291.000000	0	0
143	0.000000	0.500000	[0.5]	2.515495	1291.000000	0	0
144	0.000000	0.500000	[0.5]	2.515495	1291.000000	0	0
145	9.000000	0.500000	[0.5]	2.515495	1300.000000	0	0
146	0.000000	0.500000	[0.5]	2.515495	1300.000000	0	0
147	36.000000	0.500000	[0.5]	2.515495	1336.000000	0	0
148	7.000000	0.500000	[0.5]	2.515495	1343.000000	0	0
149	31.000000	0.500000	[0.5]	2.515495	1374.000000	0	0
150	49.000000	0.500000	[0.5]	2.515495	1423.000000	0	0
151	36.000000	0.500000	[0.5]	2.515495	1459.000000	0	0
152	0.000000	0.500000	[0.5]	2.515495	1459.000000	0	0
153	15.000000	-0.500000	[-0.5]	2.515495	1474.000000	0	0
154	0.000000	0.423594	[0.42359447479248047]	2.515495	1474.000000	0	0
155	0.000000	0.500000	[0.5]	2.515495	1474.000000	0	0
156	0.000000	0.500000	[0.5]	2.515495	1474.000000	0	0
157	0.000000	0.500000	[0.5]	2.515495	1474.000000	0	0
158	10.000000	0.500000	[0.5]	2.515495	1484.000000	0	0
159	0.000000	0.500000	[0.5]	2.515495	1484.000000	0	0
160	25.000000	0.500000	[0.5]	2.515495	1509.000000	0	0
161	0.000000	0.500000	[0.5]	2.515495	1509.000000	0	0
162	36.000000	0.500000	[0.5]	2.515495	1545.000000	0	0
163	0.000000	0.500000	[0.5]	2.515495	1545.000000	0	0
164	0.000000	0.500000	[0.5]	2.515495	1545.000000	0	0
165	0.000000	0.500000	[0.5]	2.515495	1545.000000	0	0
166	35.000000	-0.500000	[-0.5]	2.515495	1580.000000	0	0
167	0.000000	0.500000	[0.5]	2.515495	1580.000000	0	0
168	0.000000	0.500000	[0.5]	2.515495	1580.000000	0	0
169	-500.000000	0.500000	[0.5]	2.515495	1580.000000	1	0
