step	reward	x	action	sigma	score	terminated	truncated
102	21.000000	-0.159808	[-0.1598084568977356]	1.090932	818.000000	0	0
103	1.000000	0.500000	[0.5]	1.090932	819.000000	0	0
104	39.000000	0.500000	[0.5]	1.090932	858.000000	0	0
105	119.000000	0.500000	[0.5]	1.090932	977.000000	0	0
106	4.000000	0.500000	[0.5]	1.090932	981.000000	0	0
107	15.000000	-0.360551	[-0.36055058240890503]	1.090932	996.000000	0	0
108	0.000000	0.500000	[0.5]	1.090932	996.000000	0	0
109	0.000000	0.500000	[0.5]	1.090932	996.000000	0	0
110	52.000000	-0.500000	[-0.5]	1.090932	1048.000000	0	0
111	15.000000	-0.500000	[-0.5]	1.090932	1063.000000	0	0
112	0.000000	0.500000	[0.5]	1.090932	1063.000000	0	0
113	0.000000	0.500000	[0.5]	1.090932	1063.000000	0	0
114	0.000000	0.500000	[0.5]	1.090932	1063.000000	0	0
115	1.000000	0.500000	[0.5]	1.090932	1064.000000	0	0
116	6.000000	-0.500000	[-0.5]	1.090932	1070.000000	0	0
117	0.000000	0.500000	[0.5]	1.090932	1070.000000	0	0
118	0.000000	0.500000	[0.5]	1.090932	1070.000000	0	0
119	0.000000	0.022203	[0.02220289409160614]	1.090932	1070.000000	0	0
120	0.000000	-0.314845	[-0.3148450255393982]	1.090932	1070.000000	0	0
121	46.000000	-0.500000	[-0.5]	1.090932	1116.000000	0	0
122	0.000000	0.188011	[0.18801149725914001]	1.090932	1116.000000	0	0
123	0.000000	-0.464012	[-0.4640118479728699]	1.090932	1116.000000	0	0
124	6.000000	-0.499258	[-0.49925798177719116]	1.090932	1122.000000	0	0
125	3.000000	-0.500000	[-0.5]	1.090932	1125.000000	0	0
126	10.000000	0.500000	[0.5]	1.090932	1135.000000	0	0
127	0.000000	-0.500000	[-0.5]	1.090932	1135.000000	0	0
128	0.000000	-0.002561	[-0.002560824155807495]	1.090932	1135.000000	0	0
129	0.000000	0.180189	[0.18018890917301178]	1.090932	1135.000000	0	0
130	1.000000	-0.500000	[-0.5]	1.090932	1136.000000	0	0
131	0.000000	-0.500000	[-0.5]	1.090932	1136.000000	0	0
132	0.000000	0.500000	[0.5]	1.090932	1136.000000	0	0
133	0.000000	0.500000	[0.5]	1.090932	1136.000000	0	0
134	2.000000	0.500000	[0.5]	1.090932	1138.000000	0	0
135	0.000000	0.500000	[0.5]	1.090932	1138.000000	0	0
136	4.000000	0.500000	[0.5]	1.090932	1142.000000	0	0
137	0.000000	0.500000	[0.5]	1.090932	1142.000000	0	0
138	25.000000	0.267306	[0.26730597019195557]	1.090932	1167.000000	0	0
139	0.000000	0.500000	[0.5]	1.090932	1167.000000	0	0
140	88.000000	-0.500000	[-0.5]	1.090932	1255.000000	0	0
141	0.000000	-0.500000	[-0.5]	1.090932	1255.000000	0	0
142	0.000000	-0.159797	[-0.15979698300361633]	1.090932	1255.000000	0	0
143	0.000000	0.500000	[0.5]	1.090932	1255.000000	0	0
144	0.000000	0.134308	[0.13430780172348022]	1.090932	1255.000000	0	0
145	0.000000	-0.500000	[-0.5]	1.090932	1255.000000	0	0
146	0.000000	-0.500000	[-0.5]	1.090932	1255.000000	0	0
147	0.000000	0.500000	[0.5]	1.090932	1255.000000	0	0
148	25.000000	0.500000	[0.5]	1.090932	1280.000000	0	0
149	0.000000	0.500000	[0.5]	1.090932	1280.000000	0	0
150	10.000000	-0.239674	[-0.2396739423274994]	1.090932	1290.000000	0	0
151	0.000000	0.500000	[0.5]	1.090932	1290.000000	0	0
152	15.000000	0.375886	[0.37588557600975037]	1.090932	1305.000000	0	0
153	3.000000	-0.500000	[-0.5]	1.090932	1308.000000	0	0
154	6.000000	-0.500000	[-0.5]	1.090932	1314.000000	0	0
155	0.000000	0.500000	[0.5]	1.090932	1314.000000	0	0
156	0.000000	0.298109	[0.2981090545654297]	1.090932	1314.000000	0	0
157	9.000000	0.318613	[0.31861287355422974]	1.090932	1323.000000	0	0
158	15.000000	0.500000	[0.5]	1.090932	1338.000000	0	0
159	46.000000	0.500000	[0.5]	1.090932	1384.000000	0	0
160	0.000000	-0.097456	[-0.09745624661445618]	1.090932	1384.000000	0	0
161	1.000000	0.385303	[0.3853026032447815]	1.090932	1385.000000	0	0
162	0.000000	0.500000	[0.5]	1.090932	1385.000000	0	0
163	25.000000	-0.500000	[-0.5]	1.090932	1410.000000	0	0
164	0.000000	-0.500000	[-0.5]	1.090932	1410.000000	0	0
165	0.000000	0.500000	[0.5]	1.090932	1410.000000	0	0
166	0.000000	-0.500000	[-0.5]	1.090932	1410.000000	0	0
167	16.000000	0.500000	[0.5]	1.090932	1426.000000	0	0
168	0.000000	-0.045205	[-0.04520496726036072]	1.090932	1426.000000	0	0
169	0.000000	-0.228630	[-0.22862979769706726]	1.090932	1426.000000	0	0
170	0.000000	-0.500000	[-0.5]	1.090932	1426.000000	0	0
171	-500.000000	-0.500000	[-0.5]	1.090932	1426.000000	1	0
