step	reward	x	action	sigma	score	terminated	truncated
50	20.000000	0.298724	[0.2987244725227356]	2.088237	343.000000	0	0
51	0.000000	-0.500000	[-0.5]	2.088237	343.000000	0	0
52	25.000000	0.496696	[0.4966958165168762]	2.088237	368.000000	0	0
53	49.000000	-0.500000	[-0.5]	2.088237	417.000000	0	0
54	3.000000	0.500000	[0.5]	2.088237	420.000000	0	0
55	0.000000	0.500000	[0.5]	2.088237	420.000000	0	0
56	10.000000	0.500000	[0.5]	2.088237	430.000000	0	0
57	0.000000	-0.500000	[-0.5]	2.088237	430.000000	0	0
58	0.000000	0.500000	[0.5]	2.088237	430.000000	0	0
59	6.000000	-0.500000	[-0.5]	2.088237	436.000000	0	0
60	25.000000	-0.500000	[-0.5]	2.088237	461.000000	0	0
61	0.000000	0.500000	[0.5]	2.088237	461.000000	0	0
62	0.000000	0.077072	[0.07707232236862183]	2.088237	461.000000	0	0
63	10.000000	0.500000	[0.5]	2.088237	471.000000	0	0
64	36.000000	0.500000	[0.5]	2.088237	507.000000	0	0
65	0.000000	-0.225209	[-0.22520864009857178]	2.088237	507.000000	0	0
66	0.000000	-0.500000	[-0.5]	2.088237	507.000000	0	0
67	0.000000	-0.500000	[-0.5]	2.088237	507.000000	0	0
68	0.000000	0.500000	[0.5]	2.088237	507.000000	0	0
69	15.000000	-0.500000	[-0.5]	2.088237	522.000000	0	0
70	0.000000	0.500000	[0.5]	2.088237	522.000000	0	0
71	0.000000	0.500000	[0.5]	2.088237	522.000000	0	0
72	16.000000	-0.500000	[-0.5]	2.088237	538.000000	0	0
73	0.000000	0.500000	[0.5]	2.088237	538.000000	0	0
74	0.000000	0.500000	[0.5]	2.088237	538.000000	0	0
75	3.000000	-0.500000	[-0.5]	2.088237	541.000000	0	0
76	0.000000	0.500000	[0.5]	2.088237	541.000000	0	0
77	0.000000	-0.500000	[-0.5]	2.088237	541.000000	0	0
78	18.000000	-0.317086	[-0.3170856833457947]	2.088237	559.000000	0	0
79	6.000000	0.463643	[0.46364346146583557]	2.088237	565.000000	0	0
80	6.000000	0.500000	[0.5]	2.088237	571.000000	0	0
81	6.000000	0.500000	[0.5]	2.088237	577.000000	0	0
82	25.000000	0.347185	[0.34718549251556396]	2.088237	602.000000	0	0
83	10.000000	0.050350	[0.05035024881362915]	2.088237	612.000000	0	0
84	0.000000	-0.500000	[-0.5]	2.088237	612.000000	0	0
85	0.000000	0.500000	[0.5]	2.088237	612.000000	0	0
86	15.000000	0.500000	[0.5]	2.088237	627.000000	0	0
87	70.000000	-0.473366	[-0.47336602210998535]	2.088237	697.000000	0	0
88	207.000000	-0.500000	[-0.5]	2.088237	904.000000	0	0
89	0.000000	0.231555	[0.2315550148487091]	2.088237	904.000000	0	0
90	0.000000	0.500000	[0.5]	2.088237	904.000000	0	0
91	0.000000	-0.500000	[-0.5]	2.088237	904.000000	0	0
92	16.000000	-0.337906	[-0.33790624141693115]	2.088237	920.000000	0	0
93	16.000000	0.500000	[0.5]	2.088237	936.000000	0	0
94	0.000000	0.500000	[0.5]	2.088237	936.000000	0	0
95	0.000000	-0.500000	[-0.5]	2.088237	936.000000	0	0
96	0.000000	0.500000	[0.5]	2.088237	936.000000	0	0
97	25.000000	-0.500000	[-0.5]	2.088237	961.000000	0	0
98	25.000000	-0.093248	[-0.09324812889099121]	2.088237	986.000000	0	0
99	0.000000	-0.500000	[-0.5]	2.088237	986.000000	0	0
100	0.000000	-0.500000	[-0.5]	2.088237	986.000000	0	0
101	6.000000	0.500000	[0.5]	2.088237	992.000000	0	0
102	0.000000	-0.286716	[-0.2867157459259033]	2.088237	992.000000	0	0
103	0.000000	0.500000	[0.5]	2.088237	992.000000	0	0
104	15.000000	0.500000	[0.5]	2.088237	1007.000000	0	0
105	49.000000	0.500000	[0.5]	2.088237	1056.000000	0	0
106	0.000000	0.500000	[0.5]	2.088237	1056.000000	0	0
107	0.000000	-0.500000	[-0.5]	2.088237	1056.000000	0	0
108	6.000000	0.500000	[0.5]	2.088237	1062.000000	0	0
109	0.000000	0.500000	[0.5]	2.088237	1062.000000	0	0
110	15.000000	-0.500000	[-0.5]	2.088237	1077.000000	0	0
111	25.000000	-0.500000	[-0.5]	2.088237	1102.000000	0	0
112	27.000000	0.500000	[0.5]	2.088237	1129.000000	0	0
113	0.000000	0.500000	[0.5]	2.088237	1129.000000	0	0
114	0.000000	0.500000	[0.5]	2.088237	1129.000000	0	0
115	0.000000	0.500000	[0.5]	2.088237	1129.000000	0	0
116	21.000000	-0.500000	[-0.5]	2.088237	1150.000000	0	0
117	49.000000	0.500000	[0.5]	2.088237	1199.000000	0	0
118	105.000000	0.500000	[0.5]	2.088237	1304.000000	0	0
119	18.000000	0.061686	[0.06168597936630249]	2.088237	1322.000000	0	0
120	21.000000	-0.500000	[-0.5]	2.088237	1343.000000	0	0
121	1.000000	-0.500000	[-0.5]	2.088237	1344.000000	0	0
122	3.000000	0.379073	[0.3790728449821472]	2.088237	1347.000000	0	0
123	0.000000	-0.500000	[-0.5]	2.088237	1347.000000	0	0
124	1.000000	-0.500000	[-0.5]	2.088237	1348.000000	0	0
125	0.000000	-0.500000	[-0.5]	2.088237	1348.000000	0	0
126	6.000000	0.500000	[0.5]	2.088237	1354.000000	0	0
127	10.000000	-0.500000	[-0.5]	2.088237	1364.000000	0	0
128	0.000000	0.014284	[0.014283895492553711]	2.088237	1364.000000	0	0
129	15.000000	0.364099	[0.36409902572631836]	2.088237	1379.000000	0	0
130	19.000000	-0.500000	[-0.5]	2.088237	1398.000000	0	0
131	0.000000	-0.500000	[-0.5]	2.088237	1398.000000	0	0
132	6.000000	0.500000	[0.5]	2.088237	1404.000000	0	0
133	3.000000	0.500000	[0.5]	2.088237	1407.000000	0	0
134	0.000000	0.500000	[0.5]	2.088237	1407.000000	0	0
135	0.000000	0.500000	[0.5]	2.088237	1407.000000	0	0
136	0.000000	0.500000	[0.5]	2.088237	1407.000000	0	0
137	6.000000	0.500000	[0.5]	2.088237	1413.000000	0	0
138	15.000000	0.500000	[0.5]	2.088237	1428.000000	0	0
139	0.000000	0.500000	[0.5]	2.088237	1428.000000	0	0
140	0.000000	-0.500000	[-0.5]	2.088237	1428.000000	0	0
141	0.000000	-0.500000	[-0.5]	2.088237	1428.000000	0	0
142	0.000000	-0.286694	[-0.2866937518119812]	2.088237	1428.000000	0	0
143	0.000000	0.500000	[0.5]	2.088237	1428.000000	0	0
144	10.000000	0.276275	[0.27627450227737427]	2.088237	1438.000000	0	0
145	10.000000	-0.500000	[-0.5]	2.088237	1448.000000	0	0
146	15.000000	-0.500000	[-0.5]	2.088237	1463.000000	0	0
147	0.000000	0.500000	[0.5]	2.088237	1463.000000	0	0
148	0.000000	0.500000	[0.5]	2.088237	1463.000000	0	0
149	9.000000	0.500000	[0.5]	2.088237	1472.000000	0	0
150	0.000000	-0.439592	[-0.4395923614501953]	2.088237	1472.000000	0	0
151	31.000000	0.500000	[0.5]	2.088237	1503.000000	0	0
152	21.000000	0.500000	[0.5]	2.088237	1524.000000	0	0
153	0.000000	-0.500000	[-0.5]	2.088237	1524.000000	0	0
154	0.000000	-0.500000	[-0.5]	2.088237	1524.000000	0	0
155	0.000000	0.500000	[0.5]	2.088237	1524.000000	0	0
156	0.000000	0.500000	[0.5]	2.088237	1524.000000	0	0
157	6.000000	0.500000	[0.5]	2.088237	1530.000000	0	0
158	0.000000	0.500000	[0.5]	2.088237	1530.000000	0	0
159	0.000000	0.500000	[0.5]	2.088237	1530.000000	0	0
160	61.000000	-0.167363	[-0.16736268997192383]	2.088237	1591.000000	0	0
161	0.000000	0.500000	[0.5]	2.088237	1591.000000	0	0
162	0.000000	0.500000	[0.5]	2.088237	1591.000000	0	0
163	19.000000	-0.500000	[-0.5]	2.088237	1610.000000	0	0
164	0.000000	-0.500000	[-0.5]	2.088237	1610.000000	0	0
165	15.000000	0.500000	[0.5]	2.088237	1625.000000	0	0
166	74.000000	-0.500000	[-0.5]	2.088237	1699.000000	0	0
167	52.000000	0.500000	[0.5]	2.088237	1751.000000	0	0
168	16.000000	-0.067344	[-0.06734448671340942]	2.088237	1767.000000	0	0
169	31.000000	-0.418452	[-0.4184519648551941]	2.088237	1798.000000	0	0
170	0.000000	-0.500000	[-0.5]	2.088237	1798.000000	0	0
171	0.000000	-0.500000	[-0.5]	2.088237	1798.000000	0	0
172	0.000000	0.500000	[0.5]	2.088237	1798.000000	0	0
173	15.000000	-0.500000	[-0.5]	2.088237	1813.000000	0	0
174	0.000000	-0.500000	[-0.5]	2.088237	1813.000000	0	0
175	0.000000	0.500000	[0.5]	2.088237	1813.000000	0	0
176	0.000000	0.082954	[0.08295443654060364]	2.088237	1813.000000	0	0
177	0.000000	0.500000	[0.5]	2.088237	1813.000000	0	0
178	0.000000	-0.500000	[-0.5]	2.088237	1813.000000	0	0
179	0.000000	-0.107943	[-0.10794335603713989]	2.088237	1813.000000	0	0
180	0.000000	0.500000	[0.5]	2.088237	1813.000000	0	0
181	0.000000	-0.500000	[-0.5]	2.088237	1813.000000	0	0
182	0.000000	0.500000	[0.5]	2.088237	1813.000000	0	0
183	15.000000	0.369518	[0.3695176839828491]	2.088237	1828.000000	0	0
184	3.000000	-0.500000	[-0.5]	2.088237	1831.000000	0	0
185	0.000000	-0.500000	[-0.5]	2.088237	1831.000000	0	0
186	0.000000	-0.500000	[-0.5]	2.088237	1831.000000	0	0
187	-500.000000	-0.500000	[-0.5]	2.088237	1831.000000	1	0
