step	reward	x	action	sigma	score	terminated	truncated
87	6.000000	0.500000	[0.5]	2.420573	596.000000	0	0
88	36.000000	0.500000	[0.5]	2.420573	632.000000	0	0
89	0.000000	0.500000	[0.5]	2.420573	632.000000	0	0
90	46.000000	0.500000	[0.5]	2.420573	678.000000	0	0
91	0.000000	0.500000	[0.5]	2.420573	678.000000	0	0
92	0.000000	0.500000	[0.5]	2.420573	678.000000	0	0
93	3.000000	0.500000	[0.5]	2.420573	681.000000	0	0
94	0.000000	0.500000	[0.5]	2.420573	681.000000	0	0
95	0.000000	0.500000	[0.5]	2.420573	681.000000	0	0
96	0.000000	0.500000	[0.5]	2.420573	681.000000	0	0
97	25.000000	0.500000	[0.5]	2.420573	706.000000	0	0
98	0.000000	0.500000	[0.5]	2.420573	706.000000	0	0
99	0.000000	0.500000	[0.5]	2.420573	706.000000	0	0
100	0.000000	0.500000	[0.5]	2.420573	706.000000	0	0
101	25.000000	0.500000	[0.5]	2.420573	731.000000	0	0
102	64.000000	0.500000	[0.5]	2.420573	795.000000	0	0
103	31.000000	0.500000	[0.5]	2.420573	826.000000	0	0
104	6.000000	0.500000	[0.5]	2.420573	832.000000	0	0
105	0.000000	0.500000	[0.5]	2.420573	832.000000	0	0
106	0.000000	0.500000	[0.5]	2.420573	832.000000	0	0
107	19.000000	0.500000	[0.5]	2.420573	851.000000	0	0
108	15.000000	0.500000	[0.5]	2.420573	866.000000	0	0
109	3.000000	0.500000	[0.5]	2.420573	869.000000	0	0
110	0.000000	0.500000	[0.5]	2.420573	869.000000	0	0
111	0.000000	0.500000	[0.5]	2.420573	869.000000	0	0
112	0.000000	0.500000	[0.5]	2.420573	869.000000	0	0
113	1.000000	0.500000	[0.5]	2.420573	870.000000	0	0
114	0.000000	0.500000	[0.5]	2.420573	870.000000	0	0
115	74.000000	0.500000	[0.5]	2.420573	944.000000	0	0
116	6.000000	0.500000	[0.5]	2.420573	950.000000	0	0
117	28.000000	0.500000	[0.5]	2.420573	978.000000	0	0
118	1.000000	0.500000	[0.5]	2.420573	979.000000	0	0
119	0.000000	0.500000	[0.5]	2.420573	979.000000	0	0
120	0.000000	0.500000	[0.5]	2.420573	979.000000	0	0
121	13.000000	0.500000	[0.5]	2.420573	992.000000	0	0
122	6.000000	0.500000	[0.5]	2.420573	998.000000	0	0
123	0.000000	0.500000	[0.5]	2.420573	998.000000	0	0
124	0.000000	0.500000	[0.5]	2.420573	998.000000	0	0
125	0.000000	0.500000	[0.5]	2.420573	998.000000	0	0
126	6.000000	0.500000	[0.5]	2.420573	1004.000000	0	0
127	0.000000	0.500000	[0.5]	2.420573	1004.000000	0	0
128	6.000000	0.500000	[0.5]	2.420573	1010.000000	0	0
129	25.000000	0.500000	[0.5]	2.420573	1035.000000	0	0
130	16.000000	0.500000	[0.5]	2.420573	1051.000000	0	0
131	4.000000	0.500000	[0.5]	2.420573	1055.000000	0	0
132	0.000000	0.500000	[0.5]	2.420573	1055.000000	0	0
133	46.000000	0.500000	[0.5]	2.420573	1101.000000	0	0
134	6.000000	0.500000	[0.5]	2.420573	1107.000000	0	0
