step	reward	x	action	sigma	score	terminated	truncated
122	0.000000	0.500000	[0.5]	1.886376	1135.000000	0	0
123	0.000000	0.307667	[0.3076671361923218]	1.886376	1135.000000	0	0
124	10.000000	0.246722	[0.24672162532806396]	1.886376	1145.000000	0	0
125	0.000000	-0.120095	[-0.12009525299072266]	1.886376	1145.000000	0	0
126	0.000000	0.500000	[0.5]	1.886376	1145.000000	0	0
127	3.000000	-0.500000	[-0.5]	1.886376	1148.000000	0	0
128	1.000000	0.500000	[0.5]	1.886376	1149.000000	0	0
129	6.000000	0.500000	[0.5]	1.886376	1155.000000	0	0
130	25.000000	-0.500000	[-0.5]	1.886376	1180.000000	0	0
131	70.000000	0.241917	[0.24191689491271973]	1.886376	1250.000000	0	0
132	1.000000	0.500000	[0.5]	1.886376	1251.000000	0	0
133	0.000000	0.500000	[0.5]	1.886376	1251.000000	0	0
134	0.000000	0.500000	[0.5]	1.886376	1251.000000	0	0
135	19.000000	0.500000	[0.5]	1.886376	1270.000000	0	0
136	36.000000	0.500000	[0.5]	1.886376	1306.000000	0	0
137	28.000000	0.500000	[0.5]	1.886376	1334.000000	0	0
138	0.000000	0.500000	[0.5]	1.886376	1334.000000	0	0
139	0.000000	0.500000	[0.5]	1.886376	1334.000000	0	0
140	0.000000	-0.500000	[-0.5]	1.886376	1334.000000	0	0
141	0.000000	-0.198987	[-0.19898664951324463]	1.886376	1334.000000	0	0
142	16.000000	0.500000	[0.5]	1.886376	1350.000000	0	0
143	21.000000	0.500000	[0.5]	1.886376	1371.000000	0	0
144	31.000000	0.500000	[0.5]	1.886376	1402.000000	0	0
145	0.000000	-0.347376	[-0.34737610816955566]	1.886376	1402.000000	0	0
146	0.000000	-0.160186	[-0.1601860523223877]	1.886376	1402.000000	0	0
147	0.000000	0.500000	[0.5]	1.886376	1402.000000	0	0
148	10.000000	0.500000	[0.5]	1.886376	1412.000000	0	0
149	0.000000	0.500000	[0.5]	1.886376	1412.000000	0	0
150	0.000000	0.500000	[0.5]	1.886376	1412.000000	0	0
151	0.000000	0.500000	[0.5]	1.886376	1412.000000	0	0
152	0.000000	0.500000	[0.5]	1.886376	1412.000000	0	0
153	19.000000	-0.500000	[-0.5]	1.886376	1431.000000	0	0
154	10.000000	-0.500000	[-0.5]	1.886376	1441.000000	0	0
155	15.000000	0.500000	[0.5]	1.886376	1456.000000	0	0
156	34.000000	0.500000	[0.5]	1.886376	1490.000000	0	0
157	0.000000	0.500000	[0.5]	1.886376	1490.000000	0	0
158	15.000000	0.500000	[0.5]	1.886376	1505.000000	0	0
159	22.000000	0.500000	[0.5]	1.886376	1527.000000	0	0
160	0.000000	0.500000	[0.5]	1.886376	1527.000000	0	0
161	0.000000	0.500000	[0.5]	1.886376	1527.000000	0	0
162	3.000000	0.500000	[0.5]	1.886376	1530.000000	0	0
163	0.000000	-0.500000	[-0.5]	1.886376	1530.000000	0	0
164	0.000000	-0.499745	[-0.49974524974823]	1.886376	1530.000000	0	0
165	15.000000	0.500000	[0.5]	1.886376	1545.000000	0	0
166	0.000000	-0.500000	[-0.5]	1.886376	1545.000000	0	0
167	36.000000	0.500000	[0.5]	1.886376	1581.000000	0	0
168	0.000000	0.500000	[0.5]	1.886376	1581.000000	0	0
169	0.000000	0.500000	[0.5]	1.886376	1581.000000	0	0
170	0.000000	0.134421	[0.1344207525253296]	1.886376	1581.000000	0	0
171	0.000000	-0.500000	[-0.5]	1.886376	1581.000000	0	0
172	0.000000	0.500000	[0.5]	1.886376	1581.000000	0	0
173	0.000000	-0.084024	[-0.08402442932128906]	1.886376	1581.000000	0	0
174	0.000000	0.027955	[0.027954697608947754]	1.886376	1581.000000	0	0
175	0.000000	0.500000	[0.5]	1.886376	1581.000000	0	0
176	0.000000	0.500000	[0.5]	1.886376	1581.000000	0	0
177	83.000000	0.500000	[0.5]	1.886376	1664.000000	0	0
178	53.000000	0.500000	[0.5]	1.886376	1717.000000	0	0
179	15.000000	0.500000	[0.5]	1.886376	1732.000000	0	0
180	10.000000	0.500000	[0.5]	1.886376	1742.000000	0	0
181	0.000000	0.014907	[0.014907360076904297]	1.886376	1742.000000	0	0
182	0.000000	0.500000	[0.5]	1.886376	1742.000000	0	0
183	-500.000000	0.500000	[0.5]	1.886376	1742.000000	1	0
