step	reward	x	action	sigma	score	terminated	truncated
43	0.000000	0.500000	[0.5]	2.310120	268.000000	0	0
44	6.000000	0.500000	[0.5]	2.310120	274.000000	0	0
45	26.000000	0.500000	[0.5]	2.310120	300.000000	0	0
46	0.000000	0.500000	[0.5]	2.310120	300.000000	0	0
47	36.000000	0.500000	[0.5]	2.310120	336.000000	0	0
48	0.000000	0.500000	[0.5]	2.310120	336.000000	0	0
49	4.000000	0.500000	[0.5]	2.310120	340.000000	0	0
50	0.000000	0.500000	[0.5]	2.310120	340.000000	0	0
51	1.000000	0.500000	[0.5]	2.310120	341.000000	0	0
52	9.000000	0.500000	[0.5]	2.310120	350.000000	0	0
53	0.000000	0.500000	[0.5]	2.310120	350.000000	0	0
54	0.000000	0.500000	[0.5]	2.310120	350.000000	0	0
55	0.000000	0.500000	[0.5]	2.310120	350.000000	0	0
56	0.000000	0.500000	[0.5]	2.310120	350.000000	0	0
57	6.000000	0.500000	[0.5]	2.310120	356.000000	0	0
58	0.000000	0.500000	[0.5]	2.310120	356.000000	0	0
59	31.000000	0.500000	[0.5]	2.310120	387.000000	0	0
60	0.000000	0.500000	[0.5]	2.310120	387.000000	0	0
61	21.000000	0.500000	[0.5]	2.310120	408.000000	0	0
62	0.000000	0.500000	[0.5]	2.310120	408.000000	0	0
63	9.000000	0.500000	[0.5]	2.310120	417.000000	0	0
64	25.000000	0.500000	[0.5]	2.310120	442.000000	0	0
65	1.000000	0.500000	[0.5]	2.310120	443.000000	0	0
66	0.000000	0.500000	[0.5]	2.310120	443.000000	0	0
67	10.000000	0.500000	[0.5]	2.310120	453.000000	0	0
68	0.000000	0.500000	[0.5]	2.310120	453.000000	0	0
69	0.000000	0.500000	[0.5]	2.310120	453.000000	0	0
70	0.000000	0.500000	[0.5]	2.310120	453.000000	0	0
71	0.000000	0.500000	[0.5]	2.310120	453.000000	0	0
72	52.000000	0.338462	[0.33846163749694824]	2.310120	505.000000	0	0
73	0.000000	0.500000	[0.5]	2.310120	505.000000	0	0
74	64.000000	0.500000	[0.5]	2.310120	569.000000	0	0
75	0.000000	0.500000	[0.5]	2.310120	569.000000	0	0
76	6.000000	0.500000	[0.5]	2.310120	575.000000	0	0
77	0.000000	0.500000	[0.5]	2.310120	575.000000	0	0
78	15.000000	0.500000	[0.5]	2.310120	590.000000	0	0
79	20.000000	0.500000	[0.5]	2.310120	610.000000	0	0
80	1.000000	0.500000	[0.5]	2.310120	611.000000	0	0
81	0.000000	0.500000	[0.5]	2.310120	611.000000	0	0
82	3.000000	0.500000	[0.5]	2.310120	614.000000	0	0
83	6.000000	0.500000	[0.5]	2.310120	620.000000	0	0
84	25.000000	0.500000	[0.5]	2.310120	645.000000	0	0
85	0.000000	0.500000	[0.5]	2.310120	645.000000	0	0
86	0.000000	0.500000	[0.5]	2.310120	645.000000	0	0
87	0.000000	0.500000	[0.5]	2.310120	645.000000	0	0
88	10.000000	0.500000	[0.5]	2.310120	655.000000	0	0
89	0.000000	0.500000	[0.5]	2.310120	655.000000	0	0
90	4.000000	0.500000	[0.5]	2.310120	659.000000	0	0
91	0.000000	0.500000	[0.5]	2.310120	659.000000	0	0
92	10.000000	0.500000	[0.5]	2.310120	669.000000	0	0
93	0.000000	0.500000	[0.5]	2.310120	669.000000	0	0
94	0.000000	0.500000	[0.5]	2.310120	669.000000	0	0
95	6.000000	0.500000	[0.5]	2.310120	675.000000	0	0
96	50.000000	0.500000	[0.5]	2.310120	725.000000	0	0
97	0.000000	0.500000	[0.5]	2.310120	725.000000	0	0
98	0.000000	0.500000	[0.5]	2.310120	725.000000	0	0
99	1.000000	0.500000	[0.5]	2.310120	726.000000	0	0
100	3.000000	0.500000	[0.5]	2.310120	729.000000	0	0
101	6.000000	0.500000	[0.5]	2.310120	735.000000	0	0
102	0.000000	0.500000	[0.5]	2.310120	735.000000	0	0
103	15.000000	0.500000	[0.5]	2.310120	750.000000	0	0
104	0.000000	0.500000	[0.5]	2.310120	750.000000	0	0
105	64.000000	0.500000	[0.5]	2.310120	814.000000	0	0
106	0.000000	0.500000	[0.5]	2.310120	814.000000	0	0
107	10.000000	0.500000	[0.5]	2.310120	824.000000	0	0
108	0.000000	0.500000	[0.5]	2.310120	824.000000	0	0
109	3.000000	0.500000	[0.5]	2.310120	827.000000	0	0
110	36.000000	0.500000	[0.5]	2.310120	863.000000	0	0
111	0.000000	0.500000	[0.5]	2.310120	863.000000	0	0
112	6.000000	0.500000	[0.5]	2.310120	869.000000	0	0
113	75.000000	0.500000	[0.5]	2.310120	944.000000	0	0
114	0.000000	0.500000	[0.5]	2.310120	944.000000	0	0
115	0.000000	0.500000	[0.5]	2.310120	944.000000	0	0
116	0.000000	0.479127	[0.4791271686553955]	2.310120	944.000000	0	0
117	64.000000	0.500000	[0.5]	2.310120	1008.000000	0	0
118	6.000000	0.500000	[0.5]	2.310120	1014.000000	0	0
119	0.000000	0.500000	[0.5]	2.310120	1014.000000	0	0
120	0.000000	0.500000	[0.5]	2.310120	1014.000000	0	0
121	0.000000	0.500000	[0.5]	2.310120	1014.000000	0	0
122	16.000000	0.500000	[0.5]	2.310120	1030.000000	0	0
123	0.000000	0.500000	[0.5]	2.310120	1030.000000	0	0
124	0.000000	0.500000	[0.5]	2.310120	1030.000000	0	0
125	61.000000	0.500000	[0.5]	2.310120	1091.000000	0	0
126	0.000000	0.500000	[0.5]	2.310120	1091.000000	0	0
127	0.000000	0.500000	[0.5]	2.310120	1091.000000	0	0
128	0.000000	0.500000	[0.5]	2.310120	1091.000000	0	0
129	1.000000	0.500000	[0.5]	2.310120	1092.000000	0	0
130	0.000000	0.500000	[0.5]	2.310120	1092.000000	0	0
131	13.000000	0.500000	[0.5]	2.310120	1105.000000	0	0
132	6.000000	0.500000	[0.5]	2.310120	1111.000000	0	0
133	0.000000	0.500000	[0.5]	2.310120	1111.000000	0	0
134	1.000000	0.500000	[0.5]	2.310120	1112.000000	0	0
135	0.000000	0.500000	[0.5]	2.310120	1112.000000	0	0
136	28.000000	0.500000	[0.5]	2.310120	1140.000000	0	0
137	9.000000	0.500000	[0.5]	2.310120	1149.000000	0	0
138	0.000000	0.500000	[0.5]	2.310120	1149.000000	0	0
139	143.000000	0.500000	[0.5]	2.310120	1292.000000	0	0
140	0.000000	0.500000	[0.5]	2.310120	1292.000000	0	0
141	6.000000	0.500000	[0.5]	2.310120	1298.000000	0	0
142	25.000000	0.500000	[0.5]	2.310120	1323.000000	0	0
143	0.000000	0.500000	[0.5]	2.310120	1323.000000	0	0
144	10.000000	0.500000	[0.5]	2.310120	1333.000000	0	0
145	36.000000	0.500000	[0.5]	2.310120	1369.000000	0	0
146	0.000000	0.500000	[0.5]	2.310120	1369.000000	0	0
147	0.000000	0.500000	[0.5]	2.310120	1369.000000	0	0
148	0.000000	0.500000	[0.5]	2.310120	1369.000000	0	0
149	3.000000	0.500000	[0.5]	2.310120	1372.000000	0	0
150	0.000000	0.500000	[0.5]	2.310120	1372.000000	0	0
151	0.000000	0.500000	[0.5]	2.310120	1372.000000	0	0
152	0.000000	0.500000	[0.5]	2.310120	1372.000000	0	0
153	32.000000	-0.500000	[-0.5]	2.310120	1404.000000	0	0
154	0.000000	0.238148	[0.23814845085144043]	2.310120	1404.000000	0	0
155	15.000000	0.500000	[0.5]	2.310120	1419.000000	0	0
156	52.000000	0.500000	[0.5]	2.310120	1471.000000	0	0
157	0.000000	0.500000	[0.5]	2.310120	1471.000000	0	0
158	10.000000	0.500000	[0.5]	2.310120	1481.000000	0	0
159	15.000000	0.500000	[0.5]	2.310120	1496.000000	0	0
160	0.000000	0.500000	[0.5]	2.310120	1496.000000	0	0
161	0.000000	0.500000	[0.5]	2.310120	1496.000000	0	0
162	0.000000	0.500000	[0.5]	2.310120	1496.000000	0	0
163	0.000000	0.500000	[0.5]	2.310120	1496.000000	0	0
164	0.000000	0.500000	[0.5]	2.310120	1496.000000	0	0
165	0.000000	0.500000	[0.5]	2.310120	1496.000000	0	0
166	15.000000	-0.500000	[-0.5]	2.310120	1511.000000	0	0
167	4.000000	0.500000	[0.5]	2.310120	1515.000000	0	0
168	0.000000	0.500000	[0.5]	2.310120	1515.000000	0	0
169	1.000000	0.500000	[0.5]	2.310120	1516.000000	0	0
170	0.000000	0.500000	[0.5]	2.310120	1516.000000	0	0
171	15.000000	-0.500000	[-0.5]	2.310120	1531.000000	0	0
172	30.000000	0.500000	[0.5]	2.310120	1561.000000	0	0
173	28.000000	0.500000	[0.5]	2.310120	1589.000000	0	0
174	1.000000	0.500000	[0.5]	2.310120	1590.000000	0	0
175	10.000000	0.500000	[0.5]	2.310120	1600.000000	0	0
176	0.000000	0.500000	[0.5]	2.310120	1600.000000	0	0
177	15.000000	0.500000	[0.5]	2.310120	1615.000000	0	0
178	0.000000	0.500000	[0.5]	2.310120	1615.000000	0	0
179	0.000000	0.500000	[0.5]	2.310120	1615.000000	0	0
180	3.000000	0.500000	[0.5]	2.310120	1618.000000	0	0
181	0.000000	0.500000	[0.5]	2.310120	1618.000000	0	0
182	42.000000	0.500000	[0.5]	2.310120	1660.000000	0	0
183	10.000000	0.500000	[0.5]	2.310120	1670.000000	0	0
184	0.000000	0.500000	[0.5]	2.310120	1670.000000	0	0
185	0.000000	0.500000	[0.5]	2.310120	1670.000000	0	0
186	0.000000	0.500000	[0.5]	2.310120	1670.000000	0	0
187	0.000000	0.500000	[0.5]	2.310120	1670.000000	0	0
188	15.000000	0.500000	[0.5]	2.310120	1685.000000	0	0
189	31.000000	0.500000	[0.5]	2.310120	1716.000000	0	0
190	-500.000000	0.500000	[0.5]	2.310120	1716.000000	1	0
