step	reward	x	action	sigma	score	terminated	truncated
82	0.000000	-0.500000	[-0.5]	3.231977	774.000000	0	0
83	64.000000	0.500000	[0.5]	3.231977	838.000000	0	0
84	0.000000	0.500000	[0.5]	3.231977	838.000000	0	0
85	0.000000	-0.500000	[-0.5]	3.231977	838.000000	0	0
86	15.000000	0.500000	[0.5]	3.231977	853.000000	0	0
87	15.000000	-0.500000	[-0.5]	3.231977	868.000000	0	0
88	0.000000	0.500000	[0.5]	3.231977	868.000000	0	0
89	3.000000	0.500000	[0.5]	3.231977	871.000000	0	0
90	0.000000	-0.500000	[-0.5]	3.231977	871.000000	0	0
91	0.000000	0.500000	[0.5]	3.231977	871.000000	0	0
92	6.000000	-0.500000	[-0.5]	3.231977	877.000000	0	0
93	0.000000	0.404280	[0.40428033471107483]	3.231977	877.000000	0	0
94	0.000000	0.500000	[0.5]	3.231977	877.000000	0	0
95	55.000000	0.500000	[0.5]	3.231977	932.000000	0	0
96	10.000000	0.500000	[0.5]	3.231977	942.000000	0	0
97	0.000000	-0.500000	[-0.5]	3.231977	942.000000	0	0
98	0.000000	0.500000	[0.5]	3.231977	942.000000	0	0
99	15.000000	-0.011935	[-0.011934921145439148]	3.231977	957.000000	0	0
100	0.000000	-0.500000	[-0.5]	3.231977	957.000000	0	0
101	0.000000	-0.500000	[-0.5]	3.231977	957.000000	0	0
102	0.000000	0.500000	[0.5]	3.231977	957.000000	0	0
103	0.000000	-0.500000	[-0.5]	3.231977	957.000000	0	0
104	36.000000	0.500000	[0.5]	3.231977	993.000000	0	0
105	0.000000	-0.500000	[-0.5]	3.231977	993.000000	0	0
106	1.000000	0.500000	[0.5]	3.231977	994.000000	0	0
107	3.000000	-0.500000	[-0.5]	3.231977	997.000000	0	0
108	3.000000	0.500000	[0.5]	3.231977	1000.000000	0	0
109	0.000000	0.500000	[0.5]	3.231977	1000.000000	0	0
110	15.000000	-0.500000	[-0.5]	3.231977	1015.000000	0	0
111	0.000000	0.500000	[0.5]	3.231977	1015.000000	0	0
112	21.000000	-0.500000	[-0.5]	3.231977	1036.000000	0	0
113	0.000000	-0.500000	[-0.5]	3.231977	1036.000000	0	0
114	0.000000	-0.500000	[-0.5]	3.231977	1036.000000	0	0
115	0.000000	0.500000	[0.5]	3.231977	1036.000000	0	0
116	25.000000	-0.500000	[-0.5]	3.231977	1061.000000	0	0
117	6.000000	0.500000	[0.5]	3.231977	1067.000000	0	0
118	0.000000	0.500000	[0.5]	3.231977	1067.000000	0	0
119	0.000000	-0.500000	[-0.5]	3.231977	1067.000000	0	0
120	9.000000	0.500000	[0.5]	3.231977	1076.000000	0	0
121	25.000000	0.500000	[0.5]	3.231977	1101.000000	0	0
122	19.000000	-0.500000	[-0.5]	3.231977	1120.000000	0	0
123	0.000000	0.500000	[0.5]	3.231977	1120.000000	0	0
124	0.000000	0.500000	[0.5]	3.231977	1120.000000	0	0
125	0.000000	0.500000	[0.5]	3.231977	1120.000000	0	0
126	0.000000	0.500000	[0.5]	3.231977	1120.000000	0	0
127	10.000000	0.500000	[0.5]	3.231977	1130.000000	0	0
128	0.000000	-0.500000	[-0.5]	3.231977	1130.000000	0	0
129	0.000000	0.015420	[0.015419915318489075]	3.231977	1130.000000	0	0
130	64.000000	-0.500000	[-0.5]	3.231977	1194.000000	0	0
131	0.000000	0.500000	[0.5]	3.231977	1194.000000	0	0
132	84.000000	0.500000	[0.5]	3.231977	1278.000000	0	0
133	0.000000	0.500000	[0.5]	3.231977	1278.000000	0	0
134	0.000000	-0.500000	[-0.5]	3.231977	1278.000000	0	0
135	0.000000	0.500000	[0.5]	3.231977	1278.000000	0	0
136	9.000000	0.500000	[0.5]	3.231977	1287.000000	0	0
137	0.000000	0.500000	[0.5]	3.231977	1287.000000	0	0
138	0.000000	0.500000	[0.5]	3.231977	1287.000000	0	0
139	0.000000	0.500000	[0.5]	3.231977	1287.000000	0	0
140	0.000000	-0.500000	[-0.5]	3.231977	1287.000000	0	0
141	0.000000	0.500000	[0.5]	3.231977	1287.000000	0	0
142	0.000000	0.037137	[0.03713707625865936]	3.231977	1287.000000	0	0
143	15.000000	-0.500000	[-0.5]	3.231977	1302.000000	0	0
144	0.000000	-0.500000	[-0.5]	3.231977	1302.000000	0	0
145	6.000000	0.500000	[0.5]	3.231977	1308.000000	0	0
146	25.000000	0.500000	[0.5]	3.231977	1333.000000	0	0
147	0.000000	0.500000	[0.5]	3.231977	1333.000000	0	0
148	3.000000	-0.178993	[-0.17899328470230103]	3.231977	1336.000000	0	0
149	3.000000	0.500000	[0.5]	3.231977	1339.000000	0	0
150	36.000000	-0.500000	[-0.5]	3.231977	1375.000000	0	0
151	0.000000	-0.500000	[-0.5]	3.231977	1375.000000	0	0
152	0.000000	0.500000	[0.5]	3.231977	1375.000000	0	0
153	0.000000	-0.500000	[-0.5]	3.231977	1375.000000	0	0
154	6.000000	0.500000	[0.5]	3.231977	1381.000000	0	0
155	0.000000	-0.500000	[-0.5]	3.231977	1381.000000	0	0
156	1.000000	0.500000	[0.5]	3.231977	1382.000000	0	0
157	3.000000	0.381691	[0.38169124722480774]	3.231977	1385.000000	0	0
158	25.000000	0.500000	[0.5]	3.231977	1410.000000	0	0
159	4.000000	-0.500000	[-0.5]	3.231977	1414.000000	0	0
160	0.000000	-0.500000	[-0.5]	3.231977	1414.000000	0	0
161	0.000000	-0.500000	[-0.5]	3.231977	1414.000000	0	0
162	0.000000	0.500000	[0.5]	3.231977	1414.000000	0	0
163	-500.000000	-0.500000	[-0.5]	3.231977	1414.000000	1	0
