step	reward	x	action	sigma	score	terminated	truncated
42	0.000000	0.500000	[0.5]	2.697797	234.000000	0	0
43	15.000000	-0.500000	[-0.5]	2.697797	249.000000	0	0
44	21.000000	-0.500000	[-0.5]	2.697797	270.000000	0	0
45	15.000000	-0.500000	[-0.5]	2.697797	285.000000	0	0
46	0.000000	-0.500000	[-0.5]	2.697797	285.000000	0	0
47	6.000000	0.500000	[0.5]	2.697797	291.000000	0	0
48	15.000000	-0.335658	[-0.3356581926345825]	2.697797	306.000000	0	0
49	0.000000	-0.500000	[-0.5]	2.697797	306.000000	0	0
50	25.000000	-0.066896	[-0.06689585745334625]	2.697797	331.000000	0	0
51	0.000000	-0.500000	[-0.5]	2.697797	331.000000	0	0
52	0.000000	0.500000	[0.5]	2.697797	331.000000	0	0
53	0.000000	-0.500000	[-0.5]	2.697797	331.000000	0	0
54	0.000000	0.500000	[0.5]	2.697797	331.000000	0	0
55	6.000000	-0.361951	[-0.3619512915611267]	2.697797	337.000000	0	0
56	1.000000	-0.500000	[-0.5]	2.697797	338.000000	0	0
57	10.000000	-0.500000	[-0.5]	2.697797	348.000000	0	0
58	36.000000	-0.343723	[-0.3437228500843048]	2.697797	384.000000	0	0
59	74.000000	0.123181	[0.1231812909245491]	2.697797	458.000000	0	0
60	0.000000	0.500000	[0.5]	2.697797	458.000000	0	0
61	10.000000	-0.500000	[-0.5]	2.697797	468.000000	0	0
62	0.000000	-0.147021	[-0.14702142775058746]	2.697797	468.000000	0	0
63	0.000000	0.500000	[0.5]	2.697797	468.000000	0	0
64	0.000000	0.500000	[0.5]	2.697797	468.000000	0	0
65	26.000000	0.500000	[0.5]	2.697797	494.000000	0	0
66	0.000000	-0.500000	[-0.5]	2.697797	494.000000	0	0
67	9.000000	-0.044394	[-0.04439408332109451]	2.697797	503.000000	0	0
68	6.000000	0.500000	[0.5]	2.697797	509.000000	0	0
69	10.000000	0.500000	[0.5]	2.697797	519.000000	0	0
70	4.000000	-0.500000	[-0.5]	2.697797	523.000000	0	0
71	0.000000	0.500000	[0.5]	2.697797	523.000000	0	0
72	0.000000	0.500000	[0.5]	2.697797	523.000000	0	0
73	36.000000	0.500000	[0.5]	2.697797	559.000000	0	0
74	0.000000	-0.500000	[-0.5]	2.697797	559.000000	0	0
75	0.000000	0.500000	[0.5]	2.697797	559.000000	0	0
76	1.000000	0.500000	[0.5]	2.697797	560.000000	0	0
77	0.000000	0.500000	[0.5]	2.697797	560.000000	0	0
78	19.000000	0.500000	[0.5]	2.697797	579.000000	0	0
79	0.000000	0.500000	[0.5]	2.697797	579.000000	0	0
80	0.000000	0.343680	[0.3436795473098755]	2.697797	579.000000	0	0
81	0.000000	-0.500000	[-0.5]	2.697797	579.000000	0	0
82	1.000000	-0.500000	[-0.5]	2.697797	580.000000	0	0
83	3.000000	0.500000	[0.5]	2.697797	583.000000	0	0
84	0.000000	0.500000	[0.5]	2.697797	583.000000	0	0
85	15.000000	-0.500000	[-0.5]	2.697797	598.000000	0	0
86	74.000000	0.500000	[0.5]	2.697797	672.000000	0	0
87	36.000000	-0.500000	[-0.5]	2.697797	708.000000	0	0
88	0.000000	0.394464	[0.3944644331932068]	2.697797	708.000000	0	0
89	0.000000	0.500000	[0.5]	2.697797	708.000000	0	0
90	9.000000	-0.500000	[-0.5]	2.697797	717.000000	0	0
91	0.000000	0.500000	[0.5]	2.697797	717.000000	0	0
92	10.000000	-0.500000	[-0.5]	2.697797	727.000000	0	0
93	0.000000	0.086811	[0.08681147545576096]	2.697797	727.000000	0	0
94	3.000000	0.500000	[0.5]	2.697797	730.000000	0	0
95	0.000000	0.500000	[0.5]	2.697797	730.000000	0	0
96	3.000000	0.500000	[0.5]	2.697797	733.000000	0	0
97	0.000000	-0.500000	[-0.5]	2.697797	733.000000	0	0
98	1.000000	0.500000	[0.5]	2.697797	734.000000	0	0
99	3.000000	-0.260612	[-0.2606118619441986]	2.697797	737.000000	0	0
100	0.000000	-0.500000	[-0.5]	2.697797	737.000000	0	0
101	9.000000	-0.500000	[-0.5]	2.697797	746.000000	0	0
102	0.000000	0.500000	[0.5]	2.697797	746.000000	0	0
103	10.000000	-0.500000	[-0.5]	2.697797	756.000000	0	0
104	3.000000	0.500000	[0.5]	2.697797	759.000000	0	0
105	0.000000	-0.500000	[-0.5]	2.697797	759.000000	0	0
106	6.000000	0.440704	[0.4407041072845459]	2.697797	765.000000	0	0
107	0.000000	-0.500000	[-0.5]	2.697797	765.000000	0	0
108	15.000000	0.420763	[0.42076295614242554]	2.697797	780.000000	0	0
109	0.000000	0.357799	[0.3577985465526581]	2.697797	780.000000	0	0
110	0.000000	-0.500000	[-0.5]	2.697797	780.000000	0	0
111	0.000000	0.500000	[0.5]	2.697797	780.000000	0	0
112	0.000000	-0.500000	[-0.5]	2.697797	780.000000	0	0
113	6.000000	-0.500000	[-0.5]	2.697797	786.000000	0	0
114	0.000000	-0.500000	[-0.5]	2.697797	786.000000	0	0
115	1.000000	0.500000	[0.5]	2.697797	787.000000	0	0
116	0.000000	-0.500000	[-0.5]	2.697797	787.000000	0	0
117	0.000000	0.500000	[0.5]	2.697797	787.000000	0	0
118	6.000000	0.500000	[0.5]	2.697797	793.000000	0	0
119	20.000000	-0.500000	[-0.5]	2.697797	813.000000	0	0
120	64.000000	0.500000	[0.5]	2.697797	877.000000	0	0
121	15.000000	0.500000	[0.5]	2.697797	892.000000	0	0
122	3.000000	-0.500000	[-0.5]	2.697797	895.000000	0	0
123	0.000000	0.500000	[0.5]	2.697797	895.000000	0	0
124	64.000000	0.500000	[0.5]	2.697797	959.000000	0	0
125	0.000000	0.500000	[0.5]	2.697797	959.000000	0	0
126	0.000000	0.500000	[0.5]	2.697797	959.000000	0	0
127	0.000000	0.500000	[0.5]	2.697797	959.000000	0	0
128	1.000000	-0.500000	[-0.5]	2.697797	960.000000	0	0
129	0.000000	-0.237778	[-0.2377782166004181]	2.697797	960.000000	0	0
130	0.000000	-0.500000	[-0.5]	2.697797	960.000000	0	0
131	21.000000	0.500000	[0.5]	2.697797	981.000000	0	0
132	0.000000	0.500000	[0.5]	2.697797	981.000000	0	0
133	0.000000	0.500000	[0.5]	2.697797	981.000000	0	0
134	4.000000	-0.500000	[-0.5]	2.697797	985.000000	0	0
135	0.000000	0.500000	[0.5]	2.697797	985.000000	0	0
136	0.000000	0.500000	[0.5]	2.697797	985.000000	0	0
137	0.000000	0.500000	[0.5]	2.697797	985.000000	0	0
138	0.000000	0.500000	[0.5]	2.697797	985.000000	0	0
139	65.000000	0.500000	[0.5]	2.697797	1050.000000	0	0
140	0.000000	-0.500000	[-0.5]	2.697797	1050.000000	0	0
141	0.000000	0.368875	[0.3688754141330719]	2.697797	1050.000000	0	0
142	6.000000	-0.219650	[-0.21965044736862183]	2.697797	1056.000000	0	0
143	0.000000	-0.500000	[-0.5]	2.697797	1056.000000	0	0
144	0.000000	-0.500000	[-0.5]	2.697797	1056.000000	0	0
145	0.000000	0.500000	[0.5]	2.697797	1056.000000	0	0
146	0.000000	0.500000	[0.5]	2.697797	1056.000000	0	0
147	0.000000	0.500000	[0.5]	2.697797	1056.000000	0	0
148	0.000000	-0.400059	[-0.4000588357448578]	2.697797	1056.000000	0	0
149	-500.000000	0.500000	[0.5]	2.697797	1056.000000	1	0
