step	reward	x	action	sigma	score	terminated	truncated
96	0.000000	0.500000	[0.5]	1.986247	652.000000	0	0
97	0.000000	-0.500000	[-0.5]	1.986247	652.000000	0	0
98	10.000000	0.500000	[0.5]	1.986247	662.000000	0	0
99	0.000000	-0.500000	[-0.5]	1.986247	662.000000	0	0
100	3.000000	-0.500000	[-0.5]	1.986247	665.000000	0	0
101	15.000000	-0.500000	[-0.5]	1.986247	680.000000	0	0
102	0.000000	0.500000	[0.5]	1.986247	680.000000	0	0
103	0.000000	-0.500000	[-0.5]	1.986247	680.000000	0	0
104	1.000000	0.500000	[0.5]	1.986247	681.000000	0	0
105	0.000000	-0.500000	[-0.5]	1.986247	681.000000	0	0
106	0.000000	-0.234201	[-0.23420050740242004]	1.986247	681.000000	0	0
107	36.000000	-0.500000	[-0.5]	1.986247	717.000000	0	0
108	10.000000	-0.248882	[-0.24888211488723755]	1.986247	727.000000	0	0
109	18.000000	-0.295240	[-0.29523956775665283]	1.986247	745.000000	0	0
110	6.000000	-0.500000	[-0.5]	1.986247	751.000000	0	0
111	10.000000	0.500000	[0.5]	1.986247	761.000000	0	0
112	0.000000	-0.500000	[-0.5]	1.986247	761.000000	0	0
113	40.000000	-0.500000	[-0.5]	1.986247	801.000000	0	0
114	7.000000	-0.500000	[-0.5]	1.986247	808.000000	0	0
115	0.000000	0.500000	[0.5]	1.986247	808.000000	0	0
116	0.000000	-0.500000	[-0.5]	1.986247	808.000000	0	0
117	89.000000	0.500000	[0.5]	1.986247	897.000000	0	0
118	0.000000	0.500000	[0.5]	1.986247	897.000000	0	0
119	0.000000	-0.500000	[-0.5]	1.986247	897.000000	0	0
120	0.000000	0.125443	[0.1254427433013916]	1.986247	897.000000	0	0
121	0.000000	0.500000	[0.5]	1.986247	897.000000	0	0
122	0.000000	-0.500000	[-0.5]	1.986247	897.000000	0	0
123	0.000000	0.500000	[0.5]	1.986247	897.000000	0	0
124	25.000000	0.500000	[0.5]	1.986247	922.000000	0	0
125	0.000000	0.204636	[0.20463579893112183]	1.986247	922.000000	0	0
126	6.000000	0.500000	[0.5]	1.986247	928.000000	0	0
127	10.000000	0.500000	[0.5]	1.986247	938.000000	0	0
128	0.000000	-0.500000	[-0.5]	1.986247	938.000000	0	0
129	31.000000	-0.500000	[-0.5]	1.986247	969.000000	0	0
130	0.000000	-0.500000	[-0.5]	1.986247	969.000000	0	0
131	36.000000	0.500000	[0.5]	1.986247	1005.000000	0	0
132	0.000000	0.500000	[0.5]	1.986247	1005.000000	0	0
133	10.000000	0.500000	[0.5]	1.986247	1015.000000	0	0
134	0.000000	-0.500000	[-0.5]	1.986247	1015.000000	0	0
135	4.000000	0.500000	[0.5]	1.986247	1019.000000	0	0
136	0.000000	0.500000	[0.5]	1.986247	1019.000000	0	0
137	21.000000	0.500000	[0.5]	1.986247	1040.000000	0	0
138	0.000000	0.180130	[0.18012970685958862]	1.986247	1040.000000	0	0
139	1.000000	0.500000	[0.5]	1.986247	1041.000000	0	0
140	6.000000	-0.500000	[-0.5]	1.986247	1047.000000	0	0
141	0.000000	-0.287084	[-0.2870842218399048]	1.986247	1047.000000	0	0
142	0.000000	-0.500000	[-0.5]	1.986247	1047.000000	0	0
143	3.000000	-0.500000	[-0.5]	1.986247	1050.000000	0	0
144	0.000000	-0.500000	[-0.5]	1.986247	1050.000000	0	0
145	3.000000	0.500000	[0.5]	1.986247	1053.000000	0	0
146	0.000000	0.174582	[0.17458224296569824]	1.986247	1053.000000	0	0
147	0.000000	0.500000	[0.5]	1.986247	1053.000000	0	0
148	0.000000	-0.500000	[-0.5]	1.986247	1053.000000	0	0
149	0.000000	0.500000	[0.5]	1.986247	1053.000000	0	0
150	0.000000	-0.500000	[-0.5]	1.986247	1053.000000	0	0
151	6.000000	-0.500000	[-0.5]	1.986247	1059.000000	0	0
152	0.000000	0.500000	[0.5]	1.986247	1059.000000	0	0
153	16.000000	-0.500000	[-0.5]	1.986247	1075.000000	0	0
154	6.000000	0.500000	[0.5]	1.986247	1081.000000	0	0
155	0.000000	-0.500000	[-0.5]	1.986247	1081.000000	0	0
156	0.000000	0.500000	[0.5]	1.986247	1081.000000	0	0
157	-500.000000	-0.500000	[-0.5]	1.986247	1081.000000	1	0
