step	reward	x	action	sigma	score	terminated	truncated
84	1.000000	0.500000	[0.5]	1.155098	749.000000	0	0
85	0.000000	-0.500000	[-0.5]	1.155098	749.000000	0	0
86	0.000000	0.500000	[0.5]	1.155098	749.000000	0	0
87	0.000000	-0.500000	[-0.5]	1.155098	749.000000	0	0
88	0.000000	0.126633	[0.12663325667381287]	1.155098	749.000000	0	0
89	0.000000	0.500000	[0.5]	1.155098	749.000000	0	0
90	15.000000	-0.500000	[-0.5]	1.155098	764.000000	0	0
91	0.000000	0.500000	[0.5]	1.155098	764.000000	0	0
92	10.000000	-0.500000	[-0.5]	1.155098	774.000000	0	0
93	0.000000	-0.005093	[-0.005092553794384003]	1.155098	774.000000	0	0
94	0.000000	0.500000	[0.5]	1.155098	774.000000	0	0
95	89.000000	0.439734	[0.4397335350513458]	1.155098	863.000000	0	0
96	9.000000	0.500000	[0.5]	1.155098	872.000000	0	0
97	0.000000	-0.500000	[-0.5]	1.155098	872.000000	0	0
98	0.000000	0.500000	[0.5]	1.155098	872.000000	0	0
99	3.000000	-0.153847	[-0.1538465917110443]	1.155098	875.000000	0	0
100	0.000000	-0.500000	[-0.5]	1.155098	875.000000	0	0
101	0.000000	-0.337343	[-0.33734312653541565]	1.155098	875.000000	0	0
102	13.000000	0.500000	[0.5]	1.155098	888.000000	0	0
103	0.000000	-0.391989	[-0.3919885754585266]	1.155098	888.000000	0	0
104	0.000000	0.500000	[0.5]	1.155098	888.000000	0	0
105	0.000000	-0.500000	[-0.5]	1.155098	888.000000	0	0
106	6.000000	0.146431	[0.14643141627311707]	1.155098	894.000000	0	0
107	15.000000	-0.500000	[-0.5]	1.155098	909.000000	0	0
108	0.000000	0.137893	[0.13789334893226624]	1.155098	909.000000	0	0
109	160.000000	0.110934	[0.11093425005674362]	1.155098	1069.000000	0	0
110	1.000000	-0.500000	[-0.5]	1.155098	1070.000000	0	0
111	0.000000	0.500000	[0.5]	1.155098	1070.000000	0	0
112	0.000000	-0.500000	[-0.5]	1.155098	1070.000000	0	0
113	10.000000	-0.500000	[-0.5]	1.155098	1080.000000	0	0
114	0.000000	-0.500000	[-0.5]	1.155098	1080.000000	0	0
115	0.000000	0.500000	[0.5]	1.155098	1080.000000	0	0
116	0.000000	-0.500000	[-0.5]	1.155098	1080.000000	0	0
117	0.000000	0.500000	[0.5]	1.155098	1080.000000	0	0
118	16.000000	0.500000	[0.5]	1.155098	1096.000000	0	0
119	0.000000	-0.500000	[-0.5]	1.155098	1096.000000	0	0
120	0.000000	0.355581	[0.35558128356933594]	1.155098	1096.000000	0	0
121	0.000000	0.500000	[0.5]	1.155098	1096.000000	0	0
122	0.000000	-0.500000	[-0.5]	1.155098	1096.000000	0	0
123	16.000000	0.500000	[0.5]	1.155098	1112.000000	0	0
124	56.000000	0.500000	[0.5]	1.155098	1168.000000	0	0
125	0.000000	0.401636	[0.4016358554363251]	1.155098	1168.000000	0	0
126	36.000000	0.500000	[0.5]	1.155098	1204.000000	0	0
127	0.000000	0.500000	[0.5]	1.155098	1204.000000	0	0
128	0.000000	-0.345027	[-0.34502682089805603]	1.155098	1204.000000	0	0
129	3.000000	-0.144070	[-0.14407005906105042]	1.155098	1207.000000	0	0
130	1.000000	-0.500000	[-0.5]	1.155098	1208.000000	0	0
131	0.000000	0.500000	[0.5]	1.155098	1208.000000	0	0
132	15.000000	0.500000	[0.5]	1.155098	1223.000000	0	0
133	0.000000	0.500000	[0.5]	1.155098	1223.000000	0	0
134	15.000000	-0.346468	[-0.346467524766922]	1.155098	1238.000000	0	0
135	56.000000	0.500000	[0.5]	1.155098	1294.000000	0	0
136	0.000000	0.500000	[0.5]	1.155098	1294.000000	0	0
137	28.000000	0.500000	[0.5]	1.155098	1322.000000	0	0
138	64.000000	0.387384	[0.3873843550682068]	1.155098	1386.000000	0	0
139	0.000000	0.500000	[0.5]	1.155098	1386.000000	0	0
140	10.000000	-0.500000	[-0.5]	1.155098	1396.000000	0	0
141	0.000000	0.115677	[0.11567696183919907]	1.155098	1396.000000	0	0
142	0.000000	-0.136308	[-0.13630841672420502]	1.155098	1396.000000	0	0
143	0.000000	-0.436455	[-0.4364551901817322]	1.155098	1396.000000	0	0
144	0.000000	-0.489519	[-0.48951905965805054]	1.155098	1396.000000	0	0
145	0.000000	0.500000	[0.5]	1.155098	1396.000000	0	0
146	0.000000	0.384158	[0.38415825366973877]	1.155098	1396.000000	0	0
147	0.000000	0.500000	[0.5]	1.155098	1396.000000	0	0
148	15.000000	-0.213553	[-0.21355274319648743]	1.155098	1411.000000	0	0
149	1.000000	0.500000	[0.5]	1.155098	1412.000000	0	0
150	1.000000	-0.500000	[-0.5]	1.155098	1413.000000	0	0
151	15.000000	-0.500000	[-0.5]	1.155098	1428.000000	0	0
152	9.000000	0.500000	[0.5]	1.155098	1437.000000	0	0
153	0.000000	-0.500000	[-0.5]	1.155098	1437.000000	0	0
154	25.000000	0.500000	[0.5]	1.155098	1462.000000	0	0
155	0.000000	-0.500000	[-0.5]	1.155098	1462.000000	0	0
156	0.000000	0.500000	[0.5]	1.155098	1462.000000	0	0
157	0.000000	-0.013166	[-0.013165824115276337]	1.155098	1462.000000	0	0
158	0.000000	0.064831	[0.06483126431703568]	1.155098	1462.000000	0	0
159	6.000000	-0.500000	[-0.5]	1.155098	1468.000000	0	0
160	9.000000	-0.500000	[-0.5]	1.155098	1477.000000	0	0
161	0.000000	-0.500000	[-0.5]	1.155098	1477.000000	0	0
162	0.000000	0.500000	[0.5]	1.155098	1477.000000	0	0
163	0.000000	-0.500000	[-0.5]	1.155098	1477.000000	0	0
164	0.000000	-0.500000	[-0.5]	1.155098	1477.000000	0	0
165	0.000000	0.500000	[0.5]	1.155098	1477.000000	0	0
166	0.000000	-0.500000	[-0.5]	1.155098	1477.000000	0	0
167	0.000000	0.500000	[0.5]	1.155098	1477.000000	0	0
168	59.000000	-0.500000	[-0.5]	1.155098	1536.000000	0	0
169	0.000000	-0.500000	[-0.5]	1.155098	1536.000000	0	0
170	1.000000	0.500000	[0.5]	1.155098	1537.000000	0	0
171	0.000000	-0.500000	[-0.5]	1.155098	1537.000000	0	0
172	-500.000000	-0.500000	[-0.5]	1.155098	1537.000000	1	0
