step	reward	x	action	sigma	score	terminated	truncated
31	6.000000	-0.439584	[-0.43958428502082825]	1.394516	159.000000	0	0
32	25.000000	-0.500000	[-0.5]	1.394516	184.000000	0	0
33	6.000000	0.500000	[0.5]	1.394516	190.000000	0	0
34	0.000000	0.326793	[0.32679298520088196]	1.394516	190.000000	0	0
35	53.000000	0.120757	[0.12075719982385635]	1.394516	243.000000	0	0
36	0.000000	-0.500000	[-0.5]	1.394516	243.000000	0	0
37	10.000000	-0.254967	[-0.2549673020839691]	1.394516	253.000000	0	0
38	36.000000	-0.500000	[-0.5]	1.394516	289.000000	0	0
39	0.000000	-0.318882	[-0.31888216733932495]	1.394516	289.000000	0	0
40	0.000000	-0.500000	[-0.5]	1.394516	289.000000	0	0
41	0.000000	-0.500000	[-0.5]	1.394516	289.000000	0	0
42	0.000000	0.500000	[0.5]	1.394516	289.000000	0	0
43	0.000000	-0.500000	[-0.5]	1.394516	289.000000	0	0
44	1.000000	-0.388274	[-0.38827383518218994]	1.394516	290.000000	0	0
45	15.000000	-0.500000	[-0.5]	1.394516	305.000000	0	0
46	3.000000	-0.500000	[-0.5]	1.394516	308.000000	0	0
47	3.000000	0.500000	[0.5]	1.394516	311.000000	0	0
48	0.000000	-0.224664	[-0.22466391324996948]	1.394516	311.000000	0	0
49	0.000000	-0.500000	[-0.5]	1.394516	311.000000	0	0
50	3.000000	-0.085738	[-0.08573821187019348]	1.394516	314.000000	0	0
51	19.000000	-0.370015	[-0.37001508474349976]	1.394516	333.000000	0	0
52	45.000000	0.500000	[0.5]	1.394516	378.000000	0	0
53	0.000000	-0.500000	[-0.5]	1.394516	378.000000	0	0
54	0.000000	0.472883	[0.4728828966617584]	1.394516	378.000000	0	0
55	6.000000	-0.238255	[-0.23825505375862122]	1.394516	384.000000	0	0
56	19.000000	-0.500000	[-0.5]	1.394516	403.000000	0	0
57	0.000000	-0.500000	[-0.5]	1.394516	403.000000	0	0
58	0.000000	-0.228833	[-0.22883261740207672]	1.394516	403.000000	0	0
59	0.000000	0.012514	[0.012514404952526093]	1.394516	403.000000	0	0
60	0.000000	0.500000	[0.5]	1.394516	403.000000	0	0
61	0.000000	-0.500000	[-0.5]	1.394516	403.000000	0	0
62	0.000000	-0.127156	[-0.1271558552980423]	1.394516	403.000000	0	0
63	0.000000	0.430016	[0.43001607060432434]	1.394516	403.000000	0	0
64	100.000000	0.500000	[0.5]	1.394516	503.000000	0	0
65	0.000000	0.500000	[0.5]	1.394516	503.000000	0	0
66	1.000000	-0.500000	[-0.5]	1.394516	504.000000	0	0
67	28.000000	-0.074107	[-0.07410683482885361]	1.394516	532.000000	0	0
68	10.000000	0.500000	[0.5]	1.394516	542.000000	0	0
69	0.000000	0.500000	[0.5]	1.394516	542.000000	0	0
70	15.000000	-0.500000	[-0.5]	1.394516	557.000000	0	0
71	0.000000	0.500000	[0.5]	1.394516	557.000000	0	0
72	0.000000	0.498722	[0.49872246384620667]	1.394516	557.000000	0	0
73	3.000000	0.500000	[0.5]	1.394516	560.000000	0	0
74	6.000000	-0.500000	[-0.5]	1.394516	566.000000	0	0
75	6.000000	0.500000	[0.5]	1.394516	572.000000	0	0
76	0.000000	0.314402	[0.31440219283103943]	1.394516	572.000000	0	0
77	0.000000	0.500000	[0.5]	1.394516	572.000000	0	0
78	0.000000	0.500000	[0.5]	1.394516	572.000000	0	0
79	16.000000	0.500000	[0.5]	1.394516	588.000000	0	0
80	0.000000	0.126492	[0.1264919638633728]	1.394516	588.000000	0	0
81	0.000000	-0.500000	[-0.5]	1.394516	588.000000	0	0
82	0.000000	-0.500000	[-0.5]	1.394516	588.000000	0	0
83	1.000000	0.500000	[0.5]	1.394516	589.000000	0	0
84	3.000000	0.500000	[0.5]	1.394516	592.000000	0	0
85	15.000000	-0.500000	[-0.5]	1.394516	607.000000	0	0
86	0.000000	0.500000	[0.5]	1.394516	607.000000	0	0
87	0.000000	-0.500000	[-0.5]	1.394516	607.000000	0	0
88	46.000000	0.152743	[0.1527431309223175]	1.394516	653.000000	0	0
89	13.000000	0.500000	[0.5]	1.394516	666.000000	0	0
90	0.000000	-0.500000	[-0.5]	1.394516	666.000000	0	0
91	15.000000	0.500000	[0.5]	1.394516	681.000000	0	0
92	1.000000	-0.500000	[-0.5]	1.394516	682.000000	0	0
93	0.000000	-0.006285	[-0.006285481154918671]	1.394516	682.000000	0	0
94	0.000000	0.500000	[0.5]	1.394516	682.000000	0	0
95	10.000000	0.500000	[0.5]	1.394516	692.000000	0	0
96	70.000000	0.500000	[0.5]	1.394516	762.000000	0	0
97	0.000000	-0.500000	[-0.5]	1.394516	762.000000	0	0
98	0.000000	0.500000	[0.5]	1.394516	762.000000	0	0
99	0.000000	-0.185872	[-0.18587177991867065]	1.394516	762.000000	0	0
100	0.000000	-0.500000	[-0.5]	1.394516	762.000000	0	0
101	0.000000	-0.407402	[-0.4074016511440277]	1.394516	762.000000	0	0
102	0.000000	0.500000	[0.5]	1.394516	762.000000	0	0
103	0.000000	-0.473373	[-0.4733734428882599]	1.394516	762.000000	0	0
104	0.000000	0.500000	[0.5]	1.394516	762.000000	0	0
105	0.000000	-0.500000	[-0.5]	1.394516	762.000000	0	0
106	31.000000	0.176645	[0.17664483189582825]	1.394516	793.000000	0	0
107	52.000000	-0.500000	[-0.5]	1.394516	845.000000	0	0
108	21.000000	0.166337	[0.16633710265159607]	1.394516	866.000000	0	0
109	0.000000	0.133790	[0.13379019498825073]	1.394516	866.000000	0	0
110	0.000000	-0.500000	[-0.5]	1.394516	866.000000	0	0
111	0.000000	0.500000	[0.5]	1.394516	866.000000	0	0
112	0.000000	-0.500000	[-0.5]	1.394516	866.000000	0	0
113	15.000000	-0.500000	[-0.5]	1.394516	881.000000	0	0
114	0.000000	-0.500000	[-0.5]	1.394516	881.000000	0	0
115	25.000000	0.500000	[0.5]	1.394516	906.000000	0	0
116	0.000000	-0.500000	[-0.5]	1.394516	906.000000	0	0
117	0.000000	0.500000	[0.5]	1.394516	906.000000	0	0
118	0.000000	0.500000	[0.5]	1.394516	906.000000	0	0
119	125.000000	-0.500000	[-0.5]	1.394516	1031.000000	0	0
120	83.000000	0.429145	[0.4291452467441559]	1.394516	1114.000000	0	0
121	0.000000	0.500000	[0.5]	1.394516	1114.000000	0	0
122	0.000000	-0.500000	[-0.5]	1.394516	1114.000000	0	0
123	25.000000	0.500000	[0.5]	1.394516	1139.000000	0	0
124	52.000000	0.500000	[0.5]	1.394516	1191.000000	0	0
125	0.000000	0.484746	[0.4847455322742462]	1.394516	1191.000000	0	0
126	0.000000	0.500000	[0.5]	1.394516	1191.000000	0	0
127	10.000000	0.500000	[0.5]	1.394516	1201.000000	0	0
128	0.000000	-0.416678	[-0.41667795181274414]	1.394516	1201.000000	0	0
129	10.000000	-0.174069	[-0.1740688681602478]	1.394516	1211.000000	0	0
130	0.000000	-0.500000	[-0.5]	1.394516	1211.000000	0	0
131	15.000000	0.500000	[0.5]	1.394516	1226.000000	0	0
132	9.000000	0.500000	[0.5]	1.394516	1235.000000	0	0
133	0.000000	0.500000	[0.5]	1.394516	1235.000000	0	0
134	15.000000	-0.418417	[-0.4184172749519348]	1.394516	1250.000000	0	0
135	36.000000	0.500000	[0.5]	1.394516	1286.000000	0	0
136	0.000000	0.500000	[0.5]	1.394516	1286.000000	0	0
137	15.000000	0.500000	[0.5]	1.394516	1301.000000	0	0
138	0.000000	0.467540	[0.46754011511802673]	1.394516	1301.000000	0	0
139	0.000000	0.500000	[0.5]	1.394516	1301.000000	0	0
140	0.000000	-0.500000	[-0.5]	1.394516	1301.000000	0	0
141	0.000000	0.139516	[0.1395159363746643]	1.394516	1301.000000	0	0
142	0.000000	-0.164698	[-0.16469845175743103]	1.394516	1301.000000	0	0
143	9.000000	-0.500000	[-0.5]	1.394516	1310.000000	0	0
144	0.000000	-0.500000	[-0.5]	1.394516	1310.000000	0	0
145	-500.000000	0.500000	[0.5]	1.394516	1310.000000	1	0
