step	reward	x	action	sigma	score	terminated	truncated
51	0.000000	-0.181470	[-0.18146955966949463]	3.077176	438.000000	0	0
52	0.000000	0.500000	[0.5]	3.077176	438.000000	0	0
53	0.000000	-0.500000	[-0.5]	3.077176	438.000000	0	0
54	6.000000	0.500000	[0.5]	3.077176	444.000000	0	0
55	0.000000	0.109276	[0.10927563905715942]	3.077176	444.000000	0	0
56	1.000000	-0.500000	[-0.5]	3.077176	445.000000	0	0
57	3.000000	-0.500000	[-0.5]	3.077176	448.000000	0	0
58	1.000000	0.130067	[0.13006746768951416]	3.077176	449.000000	0	0
59	15.000000	0.500000	[0.5]	3.077176	464.000000	0	0
60	0.000000	0.500000	[0.5]	3.077176	464.000000	0	0
61	0.000000	-0.500000	[-0.5]	3.077176	464.000000	0	0
62	6.000000	0.354430	[0.3544301390647888]	3.077176	470.000000	0	0
63	1.000000	0.500000	[0.5]	3.077176	471.000000	0	0
64	0.000000	0.500000	[0.5]	3.077176	471.000000	0	0
65	71.000000	0.500000	[0.5]	3.077176	542.000000	0	0
66	0.000000	-0.500000	[-0.5]	3.077176	542.000000	0	0
67	15.000000	0.471490	[0.4714895188808441]	3.077176	557.000000	0	0
68	0.000000	0.500000	[0.5]	3.077176	557.000000	0	0
69	0.000000	0.500000	[0.5]	3.077176	557.000000	0	0
70	6.000000	-0.500000	[-0.5]	3.077176	563.000000	0	0
71	0.000000	0.500000	[0.5]	3.077176	563.000000	0	0
72	0.000000	0.500000	[0.5]	3.077176	563.000000	0	0
73	0.000000	0.500000	[0.5]	3.077176	563.000000	0	0
74	25.000000	-0.500000	[-0.5]	3.077176	588.000000	0	0
75	13.000000	0.500000	[0.5]	3.077176	601.000000	0	0
76	24.000000	0.500000	[0.5]	3.077176	625.000000	0	0
77	0.000000	0.500000	[0.5]	3.077176	625.000000	0	0
78	31.000000	0.500000	[0.5]	3.077176	656.000000	0	0
79	0.000000	0.500000	[0.5]	3.077176	656.000000	0	0
80	15.000000	0.500000	[0.5]	3.077176	671.000000	0	0
81	6.000000	-0.500000	[-0.5]	3.077176	677.000000	0	0
82	0.000000	-0.500000	[-0.5]	3.077176	677.000000	0	0
83	0.000000	0.500000	[0.5]	3.077176	677.000000	0	0
84	64.000000	0.500000	[0.5]	3.077176	741.000000	0	0
85	0.000000	-0.500000	[-0.5]	3.077176	741.000000	0	0
86	0.000000	0.500000	[0.5]	3.077176	741.000000	0	0
87	15.000000	-0.500000	[-0.5]	3.077176	756.000000	0	0
88	0.000000	0.500000	[0.5]	3.077176	756.000000	0	0
89	0.000000	0.500000	[0.5]	3.077176	756.000000	0	0
90	0.000000	-0.500000	[-0.5]	3.077176	756.000000	0	0
91	16.000000	0.500000	[0.5]	3.077176	772.000000	0	0
92	0.000000	-0.500000	[-0.5]	3.077176	772.000000	0	0
93	0.000000	0.500000	[0.5]	3.077176	772.000000	0	0
94	0.000000	0.500000	[0.5]	3.077176	772.000000	0	0
95	3.000000	0.500000	[0.5]	3.077176	775.000000	0	0
96	0.000000	0.500000	[0.5]	3.077176	775.000000	0	0
97	0.000000	-0.500000	[-0.5]	3.077176	775.000000	0	0
98	0.000000	0.500000	[0.5]	3.077176	775.000000	0	0
99	0.000000	0.224866	[0.22486598789691925]	3.077176	775.000000	0	0
100	0.000000	-0.500000	[-0.5]	3.077176	775.000000	0	0
101	212.000000	-0.263968	[-0.26396775245666504]	3.077176	987.000000	0	0
102	54.000000	0.500000	[0.5]	3.077176	1041.000000	0	0
103	16.000000	-0.409543	[-0.40954291820526123]	3.077176	1057.000000	0	0
104	0.000000	0.500000	[0.5]	3.077176	1057.000000	0	0
105	1.000000	-0.500000	[-0.5]	3.077176	1058.000000	0	0
106	6.000000	0.500000	[0.5]	3.077176	1064.000000	0	0
107	0.000000	-0.500000	[-0.5]	3.077176	1064.000000	0	0
108	0.000000	0.500000	[0.5]	3.077176	1064.000000	0	0
109	1.000000	0.500000	[0.5]	3.077176	1065.000000	0	0
110	4.000000	-0.500000	[-0.5]	3.077176	1069.000000	0	0
111	0.000000	0.500000	[0.5]	3.077176	1069.000000	0	0
112	0.000000	-0.500000	[-0.5]	3.077176	1069.000000	0	0
113	0.000000	-0.500000	[-0.5]	3.077176	1069.000000	0	0
114	0.000000	-0.500000	[-0.5]	3.077176	1069.000000	0	0
115	10.000000	0.500000	[0.5]	3.077176	1079.000000	0	0
116	6.000000	-0.500000	[-0.5]	3.077176	1085.000000	0	0
117	36.000000	0.500000	[0.5]	3.077176	1121.000000	0	0
118	0.000000	0.500000	[0.5]	3.077176	1121.000000	0	0
119	3.000000	-0.500000	[-0.5]	3.077176	1124.000000	0	0
120	0.000000	0.500000	[0.5]	3.077176	1124.000000	0	0
121	10.000000	0.500000	[0.5]	3.077176	1134.000000	0	0
122	0.000000	-0.500000	[-0.5]	3.077176	1134.000000	0	0
123	0.000000	0.500000	[0.5]	3.077176	1134.000000	0	0
124	0.000000	0.500000	[0.5]	3.077176	1134.000000	0	0
125	0.000000	0.500000	[0.5]	3.077176	1134.000000	0	0
126	3.000000	0.500000	[0.5]	3.077176	1137.000000	0	0
127	4.000000	0.500000	[0.5]	3.077176	1141.000000	0	0
128	0.000000	-0.284437	[-0.2844371199607849]	3.077176	1141.000000	0	0
129	0.000000	0.250911	[0.2509106397628784]	3.077176	1141.000000	0	0
130	1.000000	-0.500000	[-0.5]	3.077176	1142.000000	0	0
131	0.000000	0.500000	[0.5]	3.077176	1142.000000	0	0
132	6.000000	0.500000	[0.5]	3.077176	1148.000000	0	0
133	15.000000	0.500000	[0.5]	3.077176	1163.000000	0	0
134	0.000000	-0.288275	[-0.2882751226425171]	3.077176	1163.000000	0	0
135	0.000000	0.500000	[0.5]	3.077176	1163.000000	0	0
136	0.000000	0.500000	[0.5]	3.077176	1163.000000	0	0
137	0.000000	0.500000	[0.5]	3.077176	1163.000000	0	0
138	64.000000	0.500000	[0.5]	3.077176	1227.000000	0	0
139	13.000000	0.500000	[0.5]	3.077176	1240.000000	0	0
140	3.000000	-0.500000	[-0.5]	3.077176	1243.000000	0	0
141	6.000000	0.500000	[0.5]	3.077176	1249.000000	0	0
142	25.000000	0.271588	[0.271587610244751]	3.077176	1274.000000	0	0
143	0.000000	-0.500000	[-0.5]	3.077176	1274.000000	0	0
144	15.000000	-0.500000	[-0.5]	3.077176	1289.000000	0	0
145	10.000000	0.500000	[0.5]	3.077176	1299.000000	0	0
146	0.000000	0.500000	[0.5]	3.077176	1299.000000	0	0
147	0.000000	0.500000	[0.5]	3.077176	1299.000000	0	0
148	0.000000	0.065809	[0.06580919027328491]	3.077176	1299.000000	0	0
149	0.000000	0.500000	[0.5]	3.077176	1299.000000	0	0
150	10.000000	-0.500000	[-0.5]	3.077176	1309.000000	0	0
151	0.000000	-0.500000	[-0.5]	3.077176	1309.000000	0	0
152	0.000000	0.500000	[0.5]	3.077176	1309.000000	0	0
153	3.000000	-0.500000	[-0.5]	3.077176	1312.000000	0	0
154	10.000000	0.500000	[0.5]	3.077176	1322.000000	0	0
155	0.000000	-0.500000	[-0.5]	3.077176	1322.000000	0	0
156	1.000000	0.500000	[0.5]	3.077176	1323.000000	0	0
157	0.000000	0.500000	[0.5]	3.077176	1323.000000	0	0
158	36.000000	0.500000	[0.5]	3.077176	1359.000000	0	0
159	6.000000	-0.500000	[-0.5]	3.077176	1365.000000	0	0
160	87.000000	-0.500000	[-0.5]	3.077176	1452.000000	0	0
161	0.000000	-0.500000	[-0.5]	3.077176	1452.000000	0	0
162	0.000000	0.500000	[0.5]	3.077176	1452.000000	0	0
163	15.000000	-0.500000	[-0.5]	3.077176	1467.000000	0	0
164	0.000000	-0.500000	[-0.5]	3.077176	1467.000000	0	0
165	36.000000	0.500000	[0.5]	3.077176	1503.000000	0	0
166	0.000000	-0.500000	[-0.5]	3.077176	1503.000000	0	0
167	6.000000	0.500000	[0.5]	3.077176	1509.000000	0	0
168	10.000000	-0.500000	[-0.5]	3.077176	1519.000000	0	0
169	64.000000	-0.500000	[-0.5]	3.077176	1583.000000	0	0
170	0.000000	0.500000	[0.5]	3.077176	1583.000000	0	0
171	0.000000	-0.500000	[-0.5]	3.077176	1583.000000	0	0
172	15.000000	-0.500000	[-0.5]	3.077176	1598.000000	0	0
173	0.000000	0.500000	[0.5]	3.077176	1598.000000	0	0
174	0.000000	-0.500000	[-0.5]	3.077176	1598.000000	0	0
175	-500.000000	-0.500000	[-0.5]	3.077176	1598.000000	1	0
