step	reward	x	action	sigma	score	terminated	truncated
108	6.000000	-0.447489	[-0.4474889636039734]	2.221807	653.000000	0	0
109	0.000000	-0.499344	[-0.49934419989585876]	2.221807	653.000000	0	0
110	0.000000	-0.500000	[-0.5]	2.221807	653.000000	0	0
111	3.000000	0.500000	[0.5]	2.221807	656.000000	0	0
112	0.000000	-0.500000	[-0.5]	2.221807	656.000000	0	0
113	0.000000	-0.500000	[-0.5]	2.221807	656.000000	0	0
114	0.000000	-0.500000	[-0.5]	2.221807	656.000000	0	0
115	0.000000	0.500000	[0.5]	2.221807	656.000000	0	0
116	46.000000	-0.500000	[-0.5]	2.221807	702.000000	0	0
117	0.000000	0.500000	[0.5]	2.221807	702.000000	0	0
118	0.000000	0.500000	[0.5]	2.221807	702.000000	0	0
119	0.000000	-0.500000	[-0.5]	2.221807	702.000000	0	0
120	19.000000	-0.028771	[-0.028770864009857178]	2.221807	721.000000	0	0
121	131.000000	0.500000	[0.5]	2.221807	852.000000	0	0
122	19.000000	-0.500000	[-0.5]	2.221807	871.000000	0	0
123	0.000000	0.500000	[0.5]	2.221807	871.000000	0	0
124	0.000000	0.500000	[0.5]	2.221807	871.000000	0	0
125	46.000000	0.059814	[0.05981415510177612]	2.221807	917.000000	0	0
126	0.000000	0.500000	[0.5]	2.221807	917.000000	0	0
127	0.000000	0.500000	[0.5]	2.221807	917.000000	0	0
128	1.000000	-0.500000	[-0.5]	2.221807	918.000000	0	0
129	0.000000	-0.500000	[-0.5]	2.221807	918.000000	0	0
130	25.000000	-0.500000	[-0.5]	2.221807	943.000000	0	0
131	0.000000	0.500000	[0.5]	2.221807	943.000000	0	0
132	1.000000	0.500000	[0.5]	2.221807	944.000000	0	0
133	0.000000	0.500000	[0.5]	2.221807	944.000000	0	0
134	0.000000	-0.500000	[-0.5]	2.221807	944.000000	0	0
135	0.000000	0.500000	[0.5]	2.221807	944.000000	0	0
136	0.000000	0.500000	[0.5]	2.221807	944.000000	0	0
137	0.000000	0.500000	[0.5]	2.221807	944.000000	0	0
138	0.000000	0.032402	[0.0324016809463501]	2.221807	944.000000	0	0
139	-500.000000	0.500000	[0.5]	2.221807	944.000000	1	0
